source_key,source_name,source_url,explorer_slug,explorer_url,school_name_raw,school_name_clean,school_type,state,country,program_type,outcome,metric_context,total_tracked,percent_applicants_interviewed,percent_applicants_interviewed_n,percent_accepted_post_interview,percent_accepted_post_interview_n,percent_accepted_from_waitlist,percent_accepted_from_waitlist_n,median_cgpa_raw,median_cgpa,cgpa_min,cgpa_max,cgpa_n,median_sgpa_raw,median_sgpa,sgpa_min,sgpa_max,sgpa_n,median_mcat_raw,median_mcat,mcat_min,mcat_max,mcat_n,notes
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Carolina,https://cycletrack.org/explorer/school/East Carolina,East Carolina University,East Carolina University,MD,NC,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,114,56.98,172,,,,,"3.85 (3.09 - 4.00), (n=98)",3.85,3.09,4,98,"3.80 (2.82 - 4.00), (n=92)",3.8,2.82,4,92,"515.50 (501.00 - 527.00), (n=102)",515.5,501,527,102,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Carolina,https://cycletrack.org/explorer/school/East Carolina,East Carolina University,East Carolina University,MD,NC,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,52,,,40.35,114,4.76,21,"3.89 (3.62 - 4.00), (n=42)",3.89,3.62,4,42,"3.85 (3.16 - 4.00), (n=39)",3.85,3.16,4,39,"515.00 (504.00 - 523.00), (n=44)",515,504,523,44,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Carolina,https://cycletrack.org/explorer/school/East Carolina,East Carolina University,East Carolina University,MD,NC,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Carolina,https://cycletrack.org/explorer/school/East Carolina,East Carolina University,East Carolina University,MD,NC,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Tennessee,https://cycletrack.org/explorer/school/East Tennessee,East Tennessee State University,East Tennessee State University,MD,TN,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,102,79.66,118,,,,,"3.85 (2.70 - 4.00), (n=86)",3.85,2.7,4,86,"3.83 (2.79 - 4.00), (n=76)",3.83,2.79,4,76,"512.00 (500.00 - 526.00), (n=89)",512,500,526,89,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Tennessee,https://cycletrack.org/explorer/school/East Tennessee,East Tennessee State University,East Tennessee State University,MD,TN,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,31,,,28.43,102,18.60,43,"3.94 (3.38 - 4.00), (n=26)",3.94,3.38,4,26,"3.95 (3.40 - 4.00), (n=24)",3.95,3.4,4,24,"514.00 (503.00 - 526.00), (n=27)",514,503,526,27,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Tennessee,https://cycletrack.org/explorer/school/East Tennessee,East Tennessee State University,East Tennessee State University,MD,TN,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,East Tennessee,https://cycletrack.org/explorer/school/East Tennessee,East Tennessee State University,East Tennessee State University,MD,TN,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Eastern Virginia,https://cycletrack.org/explorer/school/Eastern Virginia,Eastern Virginia Medical School,Eastern Virginia Medical School,MD,VA,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,196,17.62,948,,,,,"3.83 (3.06 - 4.00), (n=154)",3.83,3.06,4,154,"3.80 (2.91 - 4.00), (n=146)",3.8,2.91,4,146,"513.00 (502.00 - 525.00), (n=163)",513,502,525,163,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Eastern Virginia,https://cycletrack.org/explorer/school/Eastern Virginia,Eastern Virginia Medical School,Eastern Virginia Medical School,MD,VA,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,55,,,26.53,196,22.00,100,"3.79 (3.29 - 4.00), (n=44)",3.79,3.29,4,44,"3.71 (3.21 - 4.00), (n=40)",3.71,3.21,4,40,"514.50 (506.00 - 525.00), (n=46)",514.5,506,525,46,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Eastern Virginia,https://cycletrack.org/explorer/school/Eastern Virginia,Eastern Virginia Medical School,Eastern Virginia Medical School,MD,VA,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Eastern Virginia,https://cycletrack.org/explorer/school/Eastern Virginia,Eastern Virginia Medical School,Eastern Virginia Medical School,MD,VA,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Auburn,https://cycletrack.org/explorer/school/Edward Via - Auburn,Edward Via College of Osteopathic Medicine (Auburn),Edward Via College of Osteopathic Medicine (Auburn),DO,AL,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,42,22.96,135,,,,,"3.75 (3.30 - 3.97), (n=36)",3.75,3.3,3.97,36,"3.67 (3.06 - 4.00), (n=33)",3.67,3.06,4,33,"507.00 (495.00 - 517.00), (n=37)",507,495,517,37,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Auburn,https://cycletrack.org/explorer/school/Edward Via - Auburn,Edward Via College of Osteopathic Medicine (Auburn),Edward Via College of Osteopathic Medicine (Auburn),DO,AL,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,30,,,57.14,42,80.00,10,"3.75 (2.96 - 3.97), (n=25)",3.75,2.96,3.97,25,"3.69 (3.10 - 4.00), (n=22)",3.69,3.1,4,22,"506.50 (498.00 - 517.00), (n=26)",506.5,498,517,26,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Auburn,https://cycletrack.org/explorer/school/Edward Via - Auburn,Edward Via College of Osteopathic Medicine (Auburn),Edward Via College of Osteopathic Medicine (Auburn),DO,AL,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Auburn,https://cycletrack.org/explorer/school/Edward Via - Auburn,Edward Via College of Osteopathic Medicine (Auburn),Edward Via College of Osteopathic Medicine (Auburn),DO,AL,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Carolinas,https://cycletrack.org/explorer/school/Edward Via - Carolinas,Edward Via College of Osteopathic Medicine (Carolinas),Edward Via College of Osteopathic Medicine (Carolinas),DO,SC,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,47,26.03,146,,,,,"3.74 (3.14 - 4.00), (n=39)",3.74,3.14,4,39,"3.70 (2.90 - 4.00), (n=33)",3.7,2.9,4,33,"505.00 (497.00 - 518.00), (n=41)",505,497,518,41,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Carolinas,https://cycletrack.org/explorer/school/Edward Via - Carolinas,Edward Via College of Osteopathic Medicine (Carolinas),Edward Via College of Osteopathic Medicine (Carolinas),DO,SC,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,23,,,46.81,47,33.33,6,"3.77 (3.50 - 3.99), (n=20)",3.77,3.5,3.99,20,"3.68 (3.42 - 3.98), (n=17)",3.68,3.42,3.98,17,"505.00 (497.00 - 518.00), (n=21)",505,497,518,21,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Carolinas,https://cycletrack.org/explorer/school/Edward Via - Carolinas,Edward Via College of Osteopathic Medicine (Carolinas),Edward Via College of Osteopathic Medicine (Carolinas),DO,SC,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Carolinas,https://cycletrack.org/explorer/school/Edward Via - Carolinas,Edward Via College of Osteopathic Medicine (Carolinas),Edward Via College of Osteopathic Medicine (Carolinas),DO,SC,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Louisiana,https://cycletrack.org/explorer/school/Edward Via - Louisiana,Edward Via College of Osteopathic Medicine (Louisiana),Edward Via College of Osteopathic Medicine (Louisiana),DO,LA,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,24,24.71,85,,,,,"3.76 (3.22 - 3.96), (n=21)",3.76,3.22,3.96,21,"3.64 (2.99 - 3.95), (n=19)",3.64,2.99,3.95,19,"504.00 (498.00 - 516.00), (n=22)",504,498,516,22,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Louisiana,https://cycletrack.org/explorer/school/Edward Via - Louisiana,Edward Via College of Osteopathic Medicine (Louisiana),Edward Via College of Osteopathic Medicine (Louisiana),DO,LA,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,10,,,29.17,24,,,"3.85 (3.34 - 3.89), (n=7)",3.85,3.34,3.89,7,"3.79 (3.34 - 3.91), (n=7)",3.79,3.34,3.91,7,"507.00 (499.00 - 516.00), (n=8)",507,499,516,8,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Louisiana,https://cycletrack.org/explorer/school/Edward Via - Louisiana,Edward Via College of Osteopathic Medicine (Louisiana),Edward Via College of Osteopathic Medicine (Louisiana),DO,LA,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Louisiana,https://cycletrack.org/explorer/school/Edward Via - Louisiana,Edward Via College of Osteopathic Medicine (Louisiana),Edward Via College of Osteopathic Medicine (Louisiana),DO,LA,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Virginia,https://cycletrack.org/explorer/school/Edward Via - Virginia,Edward Via College of Osteopathic Medicine (Virginia),Edward Via College of Osteopathic Medicine (Virginia),DO,VA,USA,DO,interviews,CycleTrack crowdsourced DO interviews median stats,73,25.21,242,,,,,"3.81 (2.98 - 4.00), (n=64)",3.81,2.98,4,64,"3.73 (2.91 - 4.00), (n=57)",3.73,2.91,4,57,"507.50 (497.00 - 520.00), (n=66)",507.5,497,520,66,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Virginia,https://cycletrack.org/explorer/school/Edward Via - Virginia,Edward Via College of Osteopathic Medicine (Virginia),Edward Via College of Osteopathic Medicine (Virginia),DO,VA,USA,DO,acceptances,CycleTrack crowdsourced DO acceptances median stats,44,,,50.68,73,66.67,12,"3.81 (3.32 - 4.00), (n=40)",3.81,3.32,4,40,"3.72 (3.26 - 4.00), (n=35)",3.72,3.26,4,35,"507.00 (497.00 - 519.00), (n=40)",507,497,519,40,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Virginia,https://cycletrack.org/explorer/school/Edward Via - Virginia,Edward Via College of Osteopathic Medicine (Virginia),Edward Via College of Osteopathic Medicine (Virginia),DO,VA,USA,DO-PhD,interviews,CycleTrack crowdsourced DO-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Edward Via - Virginia,https://cycletrack.org/explorer/school/Edward Via - Virginia,Edward Via College of Osteopathic Medicine (Virginia),Edward Via College of Osteopathic Medicine (Virginia),DO,VA,USA,DO-PhD,acceptances,CycleTrack crowdsourced DO-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Emory,https://cycletrack.org/explorer/school/Emory,Emory University,Emory University,MD,GA,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,208,7.80,2283,,,,,"3.90 (3.18 - 4.00), (n=180)",3.9,3.18,4,180,"3.87 (2.99 - 4.00), (n=166)",3.87,2.99,4,166,"518.00 (505.00 - 528.00), (n=181)",518,505,528,181,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Emory,https://cycletrack.org/explorer/school/Emory,Emory University,Emory University,MD,GA,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,88,,,39.42,208,6.06,66,"3.88 (3.29 - 4.00), (n=75)",3.88,3.29,4,75,"3.85 (3.09 - 4.00), (n=71)",3.85,3.09,4,71,"517.00 (509.00 - 528.00), (n=75)",517,509,528,75,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Emory,https://cycletrack.org/explorer/school/Emory,Emory University,Emory University,MD,GA,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,50,16.12,273,,,,,"3.97 (3.61 - 4.00), (n=45)",3.97,3.61,4,45,"3.96 (3.45 - 4.00), (n=44)",3.96,3.45,4,44,"520.00 (510.00 - 526.00), (n=45)",520,510,526,45,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Emory,https://cycletrack.org/explorer/school/Emory,Emory University,Emory University,MD,GA,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,19,,,34.00,50,13.33,15,"3.96 (3.61 - 4.00), (n=17)",3.96,3.61,4,17,"3.96 (3.45 - 4.00), (n=16)",3.96,3.45,4,16,"520.00 (513.00 - 526.00), (n=17)",520,513,526,17,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida,https://cycletrack.org/explorer/school/Florida,University of Florida,University of Florida,MD,FL,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,90,18.80,415,,,,,"3.92 (3.38 - 4.00), (n=79)",3.92,3.38,4,79,"3.90 (3.48 - 4.00), (n=76)",3.9,3.48,4,76,"517.00 (509.00 - 526.00), (n=80)",517,509,526,80,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida,https://cycletrack.org/explorer/school/Florida,University of Florida,University of Florida,MD,FL,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,57,,,61.11,90,4.76,21,"3.90 (3.38 - 4.00), (n=52)",3.9,3.38,4,52,"3.89 (3.48 - 4.00), (n=49)",3.89,3.48,4,49,"517.00 (509.00 - 526.00), (n=53)",517,509,526,53,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida,https://cycletrack.org/explorer/school/Florida,University of Florida,University of Florida,MD,FL,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,17,36.36,44,,,,,"3.91 (3.50 - 4.00), (n=16)",3.91,3.5,4,16,"3.86 (3.44 - 4.00), (n=16)",3.86,3.44,4,16,"517.00 (509.00 - 520.00), (n=16)",517,509,520,16,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida,https://cycletrack.org/explorer/school/Florida,University of Florida,University of Florida,MD,FL,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,6,,,35.29,17,0.00,8,"3.97 (3.67 - 4.00), (n=6)",3.97,3.67,4,6,"3.95 (3.65 - 4.00), (n=6)",3.95,3.65,4,6,"516.50 (509.00 - 519.00), (n=6)",516.5,509,519,6,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida Atlantic,https://cycletrack.org/explorer/school/Florida Atlantic,Florida Atlantic University,Florida Atlantic University,MD,FL,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,123,23.21,392,,,,,"3.90 (3.11 - 4.00), (n=102)",3.9,3.11,4,102,"3.87 (3.12 - 4.00), (n=101)",3.87,3.12,4,101,"516.00 (506.00 - 526.00), (n=108)",516,506,526,108,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida Atlantic,https://cycletrack.org/explorer/school/Florida Atlantic,Florida Atlantic University,Florida Atlantic University,MD,FL,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,72,,,50.41,123,30.77,52,"3.92 (3.40 - 4.00), (n=56)",3.92,3.4,4,56,"3.92 (3.30 - 4.00), (n=55)",3.92,3.3,4,55,"516.00 (507.00 - 526.00), (n=59)",516,507,526,59,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida Atlantic,https://cycletrack.org/explorer/school/Florida Atlantic,Florida Atlantic University,Florida Atlantic University,MD,FL,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida Atlantic,https://cycletrack.org/explorer/school/Florida Atlantic,Florida Atlantic University,Florida Atlantic University,MD,FL,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida International,https://cycletrack.org/explorer/school/Florida International,Florida International University,Florida International University,MD,FL,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,85,14.10,468,,,,,"3.90 (3.50 - 4.00), (n=75)",3.9,3.5,4,75,"3.87 (3.42 - 4.00), (n=69)",3.87,3.42,4,69,"513.00 (502.00 - 524.00), (n=77)",513,502,524,77,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida International,https://cycletrack.org/explorer/school/Florida International,Florida International University,Florida International University,MD,FL,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,52,,,57.65,85,19.23,26,"3.90 (3.50 - 4.00), (n=47)",3.9,3.5,4,47,"3.88 (3.48 - 4.00), (n=46)",3.88,3.48,4,46,"514.00 (504.00 - 524.00), (n=47)",514,504,524,47,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida International,https://cycletrack.org/explorer/school/Florida International,Florida International University,Florida International University,MD,FL,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida International,https://cycletrack.org/explorer/school/Florida International,Florida International University,Florida International University,MD,FL,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida State,https://cycletrack.org/explorer/school/Florida State,Florida State University,Florida State University,MD,FL,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,50,11.83,338,,,,,"3.89 (3.54 - 4.00), (n=37)",3.89,3.54,4,37,"3.84 (3.29 - 4.00), (n=35)",3.84,3.29,4,35,"510.50 (494.00 - 519.00), (n=40)",510.5,494,519,40,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida State,https://cycletrack.org/explorer/school/Florida State,Florida State University,Florida State University,MD,FL,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,20,,,40.00,50,6.67,15,"3.90 (3.76 - 3.98), (n=14)",3.9,3.76,3.98,14,"3.86 (3.70 - 3.96), (n=14)",3.86,3.7,3.96,14,"510.50 (504.00 - 517.00), (n=16)",510.5,504,517,16,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida State,https://cycletrack.org/explorer/school/Florida State,Florida State University,Florida State University,MD,FL,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Florida State,https://cycletrack.org/explorer/school/Florida State,Florida State University,Florida State University,MD,FL,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Geisinger Commonwealth,https://cycletrack.org/explorer/school/Geisinger Commonwealth,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,MD,PA,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,278,29.02,834,,,,,"3.84 (3.26 - 4.00), (n=234)",3.84,3.26,4,234,"3.80 (3.22 - 4.00), (n=221)",3.8,3.22,4,221,"515.00 (501.00 - 526.00), (n=239)",515,501,526,239,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Geisinger Commonwealth,https://cycletrack.org/explorer/school/Geisinger Commonwealth,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,MD,PA,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,105,,,35.25,278,11.11,54,"3.88 (3.46 - 4.00), (n=92)",3.88,3.46,4,92,"3.87 (3.32 - 4.00), (n=88)",3.87,3.32,4,88,"517.00 (505.00 - 526.00), (n=92)",517,505,526,92,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Geisinger Commonwealth,https://cycletrack.org/explorer/school/Geisinger Commonwealth,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,MD,PA,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Geisinger Commonwealth,https://cycletrack.org/explorer/school/Geisinger Commonwealth,Geisinger Commonwealth School of Medicine,Geisinger Commonwealth School of Medicine,MD,PA,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,George Washington,https://cycletrack.org/explorer/school/George Washington,George Washington University,George Washington University,MD,DC,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,208,7.42,2332,,,,,"3.90 (3.38 - 4.00), (n=174)",3.9,3.38,4,174,"3.85 (3.20 - 4.00), (n=167)",3.85,3.2,4,167,"516.00 (507.00 - 526.00), (n=172)",516,507,526,172,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,George Washington,https://cycletrack.org/explorer/school/George Washington,George Washington University,George Washington University,MD,DC,USA,MD,acceptances,CycleTrack crowdsourced MD acceptances median stats,78,,,35.58,208,9.65,114,"3.89 (3.38 - 4.00), (n=69)",3.89,3.38,4,69,"3.83 (3.49 - 4.00), (n=66)",3.83,3.49,4,66,"517.00 (508.00 - 526.00), (n=68)",517,508,526,68,
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,George Washington,https://cycletrack.org/explorer/school/George Washington,George Washington University,George Washington University,MD,DC,USA,MD-PhD,interviews,CycleTrack crowdsourced MD-PhD interviews median stats,1,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,George Washington,https://cycletrack.org/explorer/school/George Washington,George Washington University,George Washington University,MD,DC,USA,MD-PhD,acceptances,CycleTrack crowdsourced MD-PhD acceptances median stats,0,,,,,,,X.XX,,,,,X.XX,,,,,XXX.X,,,,,cGPA suppressed by CycleTrack for small n; sGPA suppressed by CycleTrack for small n; MCAT suppressed by CycleTrack for small n
cycletrack_explorer,CycleTrack School Explorer,https://cycletrack.org/explorer,Georgetown,https://cycletrack.org/explorer/school/Georgetown,Georgetown University,Georgetown University,MD,DC,USA,MD,interviews,CycleTrack crowdsourced MD interviews median stats,347,11.69,2369,,,,,"3.94 (2.70 - 4.00), (n=292)",3.94,2.7,4,292,"3.93 (2.79 - 4.00), (n=278)",3.93,2.79,4,278,"518.00 (504.00 - 528.00), (n=295)",518,504,528,295,
