source_key,source_name,source_url,source_row_number,category,school_name_raw,school_name_clean,md_requirements_url,md_phd_requirements_url,do_requirements_url,missing_md_requirements,missing_md_phd_requirements,missing_do_requirements,notes
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,51,DO,Western University of Health Sciences,Western University of Health Sciences,,,https://www.westernu.edu/osteopathic/programs/doctor-of-osteopathic-medicine/requirements,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,52,DO,William Carey University,William Carey University,,,https://www.wmcarey.edu/page/com-admissions,,,FALSE,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,1,CAN MD,University of Alberta,University of Alberta,https://www.ualberta.ca/medicine/programs/md/applying-to-medicine/before-you-apply/application-requirements.html,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,2,CAN MD,University of Calgary,University of Calgary,https://www.ucalgary.ca/pubs/calendar/current/md-5-3.html,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,3,CAN MD,Dalhousie University,Dalhousie University,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,4,CAN MD,Laval University,Laval University,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,5,CAN MD,University of Manitoba,University of Manitoba,https://umanitoba.ca/explore/programs-of-study/medicine-md,https://umanitoba.ca/explore/programs-of-study/medicine-mdphd,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,6,CAN MD,McGill University,McGill University,,https://www.mcgill.ca/medadmissions/applying/requirements/elements/letters-reference,,TRUE,FALSE,,MD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,7,CAN MD,McMaster University,McMaster University,https://mdprogram.mcmaster.ca/md-program-admissions/how-to-apply/reference-letters,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,8,CAN MD,Memorial University,Memorial University,https://www.med.mun.ca/getdoc/daffd17a-9c76-4d73-9721-5e902dce09db/Reference-Letters.aspx,,,FALSE,TRUE,,MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,9,CAN MD,Universite de Montreal,Universite de Montreal,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,10,CAN MD,Northern Ontario School of Medicine,Northern Ontario School of Medicine,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,11,CAN MD,University of Ottawa,University of Ottawa,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,12,CAN MD,Queen's University,Queen's University,https://meds.queensu.ca/academics/undergraduate/admissions/how-apply,https://meds.queensu.ca/index.php/academics/md_phd/prospective_students,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,13,CAN MD,University of Saskatchewan,University of Saskatchewan,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,14,CAN MD,Universite de Sherbrooke,Universite de Sherbrooke,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement cell blank
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,15,CAN MD,University of Toronto,University of Toronto,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement link missing or placeholder
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,16,CAN MD,University of British Columbia,University of British Columbia,https://mdprogram.med.ubc.ca/admissions/faq-contact/frequently-asked-questions/,https://mdprogram.med.ubc.ca/mdphd/admission-requirements/,,FALSE,FALSE,,
cycletrack_lors,CycleTrack Letters of Recommendation,https://cycletrack.org/lors,17,CAN MD,University of Western Ontario,University of Western Ontario,,,,TRUE,TRUE,,MD requirement link missing or placeholder; MD-PhD requirement link missing or placeholder
