source_key,source_name,source_url,value_url,source_row_number,school_name_raw,school_name_clean,metric_context,gpa,mcat,notes
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,26,Johns Hopkins University School of Medicine,Johns Hopkins University School of Medicine,published school average GPA and MCAT,3.94,520,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,27,Kaiser Permanente Bernard J. Tyson School of Medicine,Kaiser Permanente Bernard J. Tyson School of Medicine,published school average GPA and MCAT,3.78,514,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,28,Keck School of Medicine of the University of Southern California,Keck School of Medicine of the University of Southern California,published school average GPA and MCAT,3.85,517,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,29,Loma Linda University School of Medicine,Loma Linda University School of Medicine,published school average GPA and MCAT,3.8,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,30,Louisiana State University School of Medicine in Shreveport,Louisiana State University School of Medicine in Shreveport,published school average GPA and MCAT,3.7,507,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,31,Loyola University Chicago Stritch School of Medicine,Loyola University Chicago Stritch School of Medicine,published school average GPA and MCAT,3.8,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,32,Marshall University Joan C. Edwards School of Medicine,Marshall University Joan C. Edwards School of Medicine,published school average GPA and MCAT,3.81,506,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,33,"Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba","Max Rady College of Medicine, Rady Faculty of Health Sciences, University of Manitoba",published school average GPA and MCAT,4.27,513,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,34,Mayo Clinic Alix School of Medicine,Mayo Clinic Alix School of Medicine,published school average GPA and MCAT,3.95,521,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,35,McGill University Faculty of Medicine,McGill University Faculty of Medicine,published school average GPA and MCAT,3.8,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,36,Medical College of Georgia at Augusta University,Medical College of Georgia at Augusta University,published school average GPA and MCAT,3.8,513,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,37,Medical University of South Carolina College of Medicine,Medical University of South Carolina College of Medicine,published school average GPA and MCAT,3.7,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,38,Mercer University School of Medicine,Mercer University School of Medicine,published school average GPA and MCAT,3.69,503,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,39,Michigan State University College of Human Medicine,Michigan State University College of Human Medicine,published school average GPA and MCAT,3,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,40,Morehouse School of Medicine,Morehouse School of Medicine,published school average GPA and MCAT,3.64,505.6,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,41,New York Medical College,New York Medical College,published school average GPA and MCAT,3.73,515,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,42,New York University Grossman School of Medicine,New York University Grossman School of Medicine,published school average GPA and MCAT,3.95,522.39,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,43,Northeast Ohio Medical University,Northeast Ohio Medical University,published school average GPA and MCAT,3.75,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,44,Northern Ontario School of Medicine,Northern Ontario School of Medicine,published school average GPA and MCAT,3.79,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,45,Northwestern University The Feinberg School of Medicine,Northwestern University The Feinberg School of Medicine,published school average GPA and MCAT,3.93,521,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,46,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,published school average GPA and MCAT,3.75,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,47,Oakland University William Beaumont School of Medicine,Oakland University William Beaumont School of Medicine,published school average GPA and MCAT,3.89,510,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,48,Ohio State University College of Medicine,Ohio State University College of Medicine,published school average GPA and MCAT,3.83,514,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,49,Oregon Health & Science University School of Medicine,Oregon Health & Science University School of Medicine,published school average GPA and MCAT,3.66,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,50,Perelman School of Medicine at the University of Pennsylvania,Perelman School of Medicine at the University of Pennsylvania,published school average GPA and MCAT,3.94,521.7,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,51,Queen’s University Faculty of Health Sciences,Queen’s University Faculty of Health Sciences,published school average GPA and MCAT,3.75,513,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,52,Rush Medical College of Rush University Medical Center,Rush Medical College of Rush University Medical Center,published school average GPA and MCAT,3.72,510,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,53,Saint Louis University School of Medicine,Saint Louis University School of Medicine,published school average GPA and MCAT,3.9,514,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,54,Sidney Kimmel Medical College at Thomas Jefferson University,Sidney Kimmel Medical College at Thomas Jefferson University,published school average GPA and MCAT,3.8,513,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,55,Southern Illinois University School of Medicine,Southern Illinois University School of Medicine,published school average GPA and MCAT,2.8,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,56,Stanford University School of Medicine,Stanford University School of Medicine,published school average GPA and MCAT,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,57,State University of New York Upstate Medical University,State University of New York Upstate Medical University,published school average GPA and MCAT,3.74,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,58,TCU and UNTHSC School of Medicine,TCU and UNTHSC School of Medicine,published school average GPA and MCAT,3.81,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,59,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,Texas Tech University Health Sciences Center Paul L. Foster School of Medicine,published school average GPA and MCAT,3.84,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,60,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,published school average GPA and MCAT,3.87,517.6,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,61,The University of Toledo College of Medicine and Life Sciences,The University of Toledo College of Medicine and Life Sciences,published school average GPA and MCAT,3.78,510,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,62,The University of Western Ontario - Schulich School of Medicine & Dentistry,The University of Western Ontario - Schulich School of Medicine & Dentistry,published school average GPA and MCAT,3.96,513,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,63,Tufts University School of Medicine,Tufts University School of Medicine,published school average GPA and MCAT,3.82,514,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,64,Tulane University School of Medicine,Tulane University School of Medicine,published school average GPA and MCAT,3.7,510,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,65,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine,published school average GPA and MCAT,3.7,510,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,66,University of Alabama School of Medicine,University of Alabama School of Medicine,published school average GPA and MCAT,3.87,509.4,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,67,University of Alberta Faculty of Medicine and Dentistry,University of Alberta Faculty of Medicine and Dentistry,published school average GPA and MCAT,3.84,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,68,University of Arizona College of Medicine - Phoenix,University of Arizona College of Medicine - Phoenix,published school average GPA and MCAT,3.8,516,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,69,University of Arizona College of Medicine - Tucson,University of Arizona College of Medicine - Tucson,published school average GPA and MCAT,,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,70,University of Arkansas for Medical Sciences College of Medicine,University of Arkansas for Medical Sciences College of Medicine,published school average GPA and MCAT,3.83,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,71,"University of California, Davis, School of Medicine","University of California, Davis, School of Medicine",published school average GPA and MCAT,3.72,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,72,"University of California, Irvine, School of Medicine","University of California, Irvine, School of Medicine",published school average GPA and MCAT,3.86,516,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,73,"University of California, Riverside School of Medicine","University of California, Riverside School of Medicine",published school average GPA and MCAT,3.66,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,74,"University of California, San Diego School of Medicine","University of California, San Diego School of Medicine",published school average GPA and MCAT,3.83,514.4,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,75,University of Cincinnati College of Medicine,University of Cincinnati College of Medicine,published school average GPA and MCAT,3.83,513,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,76,University of Colorado School of Medicine,University of Colorado School of Medicine,published school average GPA and MCAT,,500,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,77,University of Florida College of Medicine,University of Florida College of Medicine,published school average GPA and MCAT,,500,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,78,"University of Hawaii, John A. Burns School of Medicine","University of Hawaii, John A. Burns School of Medicine",published school average GPA and MCAT,3.79,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,79,University of Houston College of Medicine,University of Houston College of Medicine,published school average GPA and MCAT,3.84,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,80,University of Illinois College of Medicine,University of Illinois College of Medicine,published school average GPA and MCAT,3.82,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,81,University of Iowa Roy J. and Lucille A. Carver College of Medicine,University of Iowa Roy J. and Lucille A. Carver College of Medicine,published school average GPA and MCAT,3,514,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,82,University of Kansas School of Medicine,University of Kansas School of Medicine,published school average GPA and MCAT,3.84,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,83,University of Kentucky College of Medicine,University of Kentucky College of Medicine,published school average GPA and MCAT,3.83,506,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,84,University of Louisville School of Medicine,University of Louisville School of Medicine,published school average GPA and MCAT,3.73,508,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,85,University of Maryland School of Medicine,University of Maryland School of Medicine,published school average GPA and MCAT,3.83,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,86,University of Massachusetts Medical School,University of Massachusetts Medical School,published school average GPA and MCAT,3.87,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,87,University of Miami Leonard M. Miller School of Medicine,University of Miami Leonard M. Miller School of Medicine,published school average GPA and MCAT,3.85,516,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,88,University of Michigan Medical School,University of Michigan Medical School,published school average GPA and MCAT,3.85,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,89,University of Mississippi School of Medicine,University of Mississippi School of Medicine,published school average GPA and MCAT,3.8,506,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,90,University of Missouri-Columbia School of Medicine,University of Missouri-Columbia School of Medicine,published school average GPA and MCAT,3.84,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,91,University of New Mexico School of Medicine,University of New Mexico School of Medicine,published school average GPA and MCAT,3.75,507,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,92,University of North Carolina at Chapel Hill School of Medicine,University of North Carolina at Chapel Hill School of Medicine,published school average GPA and MCAT,3.79,514,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,93,University of Oklahoma College of Medicine,University of Oklahoma College of Medicine,published school average GPA and MCAT,3,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,94,University of Ottawa Faculty of Medicine,University of Ottawa Faculty of Medicine,published school average GPA and MCAT,3.74,510,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,95,University of Pittsburgh School of Medicine,University of Pittsburgh School of Medicine,published school average GPA and MCAT,3.91,516,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,96,University of Puerto Rico School of Medicine,University of Puerto Rico School of Medicine,published school average GPA and MCAT,3.8,506,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,97,University of Rochester School of Medicine and Dentistry,University of Rochester School of Medicine and Dentistry,published school average GPA and MCAT,3.43,517,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,98,University of Saskatchewan College of Medicine,University of Saskatchewan College of Medicine,published school average GPA and MCAT,,507,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,99,University of South Carolina School of Medicine Columbia,University of South Carolina School of Medicine Columbia,published school average GPA and MCAT,3.77,508,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,100,University of South Carolina School of Medicine Greenville,University of South Carolina School of Medicine Greenville,published school average GPA and MCAT,,509,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,101,University of Tennessee Health Science Center College of Medicine,University of Tennessee Health Science Center College of Medicine,published school average GPA and MCAT,3.83,513,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,102,University of Texas Medical Branch School of Medicine,University of Texas Medical Branch School of Medicine,published school average GPA and MCAT,3.8,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,103,University of Texas Southwestern Medical School,University of Texas Southwestern Medical School,published school average GPA and MCAT,3.89,516,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,104,University of Toronto Faculty of Medicine,University of Toronto Faculty of Medicine,published school average GPA and MCAT,3.94,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,105,University of Virginia School of Medicine,University of Virginia School of Medicine,published school average GPA and MCAT,3.85,518,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,106,University of Wisconsin School of Medicine and Public Health,University of Wisconsin School of Medicine and Public Health,published school average GPA and MCAT,3.78,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,107,USF Health Morsani College of Medicine,USF Health Morsani College of Medicine,published school average GPA and MCAT,3.96,520,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,108,Virginia Commonwealth University School of Medicine,Virginia Commonwealth University School of Medicine,published school average GPA and MCAT,3.79,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,109,Virginia Tech Carilion School of Medicine,Virginia Tech Carilion School of Medicine,published school average GPA and MCAT,3.67,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,110,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,Wake Forest School of Medicine of Wake Forest Baptist Medical Center,published school average GPA and MCAT,3.83,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,111,Washington State University Elson S. Floyd College of Medicine,Washington State University Elson S. Floyd College of Medicine,published school average GPA and MCAT,3.64,507.9,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,112,Washington University in St. Louis School of Medicine,Washington University in St. Louis School of Medicine,published school average GPA and MCAT,3.92,519.19,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,113,Wayne State University School of Medicine,Wayne State University School of Medicine,published school average GPA and MCAT,3.78,,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,114,West Virginia University School of Medicine,West Virginia University School of Medicine,published school average GPA and MCAT,3.8,511,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,115,Western Michigan University Homer Stryker M.D. School of Medicine,Western Michigan University Homer Stryker M.D. School of Medicine,published school average GPA and MCAT,3.81,512,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,116,Wright State University Boonshoft School of Medicine,Wright State University Boonshoft School of Medicine,published school average GPA and MCAT,3.68,508.76,
matchguy,The Match Guy,https://thematchguy.com/average-mcat-gpa-medical-school-acceptance/,,117,Yale School of Medicine,Yale School of Medicine,published school average GPA and MCAT,3.94,521,
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/A.T. Still - Arizona,2,A.T. Still University of Health Sciences (Arizona),A.T. Still University of Health Sciences (Arizona),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.69,507,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/A.T. Still - Kirksville,6,A.T. Still University of Health Sciences (Kirksville),A.T. Still University of Health Sciences (Kirksville),CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.77,505,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Alabama,10,University of Alabama at Birmingham,University of Alabama at Birmingham,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,513,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Alabama COM,14,Alabama College of Osteopathic Medicine,Alabama College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.7,505,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Albany,18,Albany Medical College,Albany Medical College,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.86,512.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Albert Einstein,22,Albert Einstein College of Medicine,Albert Einstein College of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,519,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Alice Walton,30,Alice L. Walton School of Medicine,Alice L. Walton School of Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.95,513.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Arizona - Phoenix,34,University of Arizona (Phoenix),University of Arizona (Phoenix),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.96,519,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Arizona - Tucson,38,University of Arizona (Tucson),University of Arizona (Tucson),CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,513,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Arizona State,42,Arizona State University,Arizona State University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.96,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Arkansas,46,University of Arkansas,University of Arkansas,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.89,511.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Arkansas COM,50,Arkansas College of Osteopathic Medicine,Arkansas College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,503,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Baptist Health Sciences University COM,54,Baptist Health Sciences University,Baptist Health Sciences University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.62,505,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Baylor,58,Baylor,Baylor,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.97,522,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Belmont University,62,Belmont University,Belmont University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,513.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Boston,66,Boston University,Boston University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.91,520,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Brown,70,Brown University,Brown University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.9,517,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Buffalo,74,University at Buffalo,University at Buffalo,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Burrell COM,78,Burrell College of Osteopathic Medicine,Burrell College of Osteopathic Medicine,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.67,504.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/California Health Sciences,86,California Health Sciences University,California Health Sciences University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,510.5,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/California Northstate,90,California Northstate University,California Northstate University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.85,516,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/California University of Science and Medicine,94,California University of Science and Medicine,California University of Science and Medicine,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.79,515,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Campbell,98,Campbell University,Campbell University,CycleTrack crowdsourced DO acceptance median cGPA and MCAT,3.75,508,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Caribe,102,Universidad Central del Caribe,Universidad Central del Caribe,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.7,501,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Carle Illinois,106,Carle Illinois,Carle Illinois,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.84,518,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Case Western,110,Case Western Reserve,Case Western Reserve,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,519,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Central Michigan,114,Central Michigan University,Central Michigan University,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.87,510,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Charles R. Drew,118,Charles R. Drew University of Medicine and Science,Charles R. Drew University of Medicine and Science,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.7,511,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
cycletrack_acceptance_median,CycleTrack Explorer acceptance medians,https://cycletrack.org/explorer,https://cycletrack.org/explorer/school/Chicago,126,University of Chicago,University of Chicago,CycleTrack crowdsourced MD acceptance median cGPA and MCAT,3.93,522,Not an official entering-class average; CycleTrack is crowdsourced applicant/outcome data.
