school_id,school_name,degree_type,application_unit_type,parent_school_name,campus_name,city,state,state_abbrev,country_or_territory,website,source_name,source_url,source_page_updated,source_last_checked,source_acronym,accreditation_status,next_survey_date,initial_accreditation_year,campus_type_note,application_unit_assumption,active_in_universe,manual_exclusion_flag,exclusion_reason,research_stage,data_confidence,last_verified_date,notes,accepts_oos,accepts_international,accepts_canadian,accepts_daca,median_mcat,median_gpa,mcat_10th_percentile,mcat_90th_percentile,gpa_10th_percentile,gpa_90th_percentile,class_size,in_state_tuition_fees_insurance,out_state_tuition_fees_insurance,estimated_coa_in_state,estimated_coa_out_state,expected_scholarship,average_grad_indebtedness,home_residency_programs_notes,match_list_source_url,curriculum_source_url,tuition_source_url,admissions_source_url,admissions_mcat_fit_score,admissions_gpa_fit_score,admissions_oos_friendliness_score,admissions_mission_fit_score,admissions_research_fit_score,admissions_clinical_fit_score,admissions_probability_override,attendance_prestige_score,attendance_cost_score,attendance_location_score,attendance_match_outcomes_score,attendance_research_score,attendance_culture_score,attendance_curriculum_score,four_year_happiness_score,regret_index_score,national_mobility_score,debt_burden_score,hidden_curriculum_score,residency_goal_alignment_score,specialty_optionality_score,weather_score,social_life_score,dating_score,outdoor_activities_score,airport_access_score,cost_of_living_score,political_cultural_fit_score,family_access_score,Could I realistically see myself living here for 4 years? (1-10),ortho_strength_score,derm_strength_score,ent_strength_score,plastics_strength_score,neurosurgery_strength_score,ophtho_strength_score,academic_im_strength_score,academic_surgery_strength_score,true_pf_preclinical,internal_ranking,aoa_present,mandatory_attendance,recorded_lectures,avg_weekly_required_hours,wellness_reputation_score
md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,MD,MD program,University of Colorado School of Medicine,Main campus,Denver,Colorado,CO,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2032-33,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,MD program,University of Connecticut School of Medicine,Main campus,Farmington,Connecticut,CT,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,1968,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_yale_school_of_medicine_new_haven_connecticut,Yale School of Medicine,MD,MD program,Yale School of Medicine,Main campus,New Haven,Connecticut,CT,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2031-32,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_frank_h_netter_md_school_of_medicine_at_quinnipiac_university_north_haven_connec,Frank H. Netter MD School of Medicine at Quinnipiac University,MD,MD program,Frank H. Netter MD School of Medicine at Quinnipiac University,Main campus,North Haven,Connecticut,CT,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2029-30,2012,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_george_washington_university_school_of_medicine_and_health_sciences_washington_d,George Washington University School of Medicine and Health Sciences,MD,MD program,George Washington University School of Medicine and Health Sciences,Main campus,Washington,District of Columbia,DC,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2031-32,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,MD,MD program,Georgetown University School of Medicine,Main campus,Washington,District of Columbia,DC,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,1949,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,MD,MD program,Howard University College of Medicine,Main campus,Washington,District of Columbia,DC,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,"Full, on probation",2027-28,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_charles_e_schmidt_college_of_medicine_at_florida_atlantic_university_boca_raton_,Charles E. Schmidt College of Medicine at Florida Atlantic University,MD,MD program,Charles E. Schmidt College of Medicine at Florida Atlantic University,Main campus,Boca Raton,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2011,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_nova_southeastern_university_dr_kiran_c_patel_college_of_allopathic_medicine_for,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,MD,MD program,Nova Southeastern University Dr. Kiran C. Patel College of Allopathic Medicine,Main campus,Fort Lauderdale,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2017,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,MD,MD program,University of Florida College of Medicine,Main campus,Gainesville,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,1958,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_florida_international_university_herbert_wertheim_college_of_medicine_miami_flor,Florida International University Herbert Wertheim College of Medicine,MD,MD program,Florida International University Herbert Wertheim College of Medicine,Main campus,Miami,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2033-34,2007,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_miami_leonard_m_miller_school_of_medicine_miami_florida,University of Miami Leonard M. Miller School of Medicine,MD,MD program,University of Miami Leonard M. Miller School of Medicine,Main campus,Miami,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2032-33,1955,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,MD program,University of Central Florida College of Medicine,Main campus,Orlando,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2033-34,2008,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,MD program,Florida State University College of Medicine,Main campus,Tallahassee,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,2002,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_usf_health_morsani_college_of_medicine_tampa_florida,USF Health Morsani College of Medicine,MD,MD program,USF Health Morsani College of Medicine,Main campus,Tampa,Florida,FL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,1971,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_georgia_school_of_medicine_athens_georgia,University of Georgia School of Medicine,MD,MD program,University of Georgia School of Medicine,Main campus,Athens,Georgia,GA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Preliminary,2027-28,2026,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,MD,MD program,Emory University School of Medicine,Main campus,Atlanta,Georgia,GA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_morehouse_school_of_medicine_atlanta_georgia,Morehouse School of Medicine,MD,MD program,Morehouse School of Medicine,Main campus,Atlanta,Georgia,GA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,1978,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_medical_college_of_georgia_at_augusta_university_augusta_georgia,Medical College of Georgia at Augusta University,MD,MD program,Medical College of Georgia at Augusta University,Main campus,Augusta,Georgia,GA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,MD,MD program,Mercer University School of Medicine,Main campus,Macon,Georgia,GA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,1982,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_john_a_burns_school_of_medicine_university_of_hawaii_at_manoa_honolulu_hawaii,John A. Burns School of Medicine University of Hawaii at Manoa,MD,MD program,John A. Burns School of Medicine University of Hawaii at Manoa,Main campus,Honolulu,Hawaii,HI,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2032-33,1966,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_northwestern_university_feinberg_school_of_medicine_chicago_illinois,Northwestern University Feinberg School of Medicine,MD,MD program,Northwestern University Feinberg School of Medicine,Main campus,Chicago,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_rush_medical_college_of_rush_university_medical_center_chicago_illinois,Rush Medical College of Rush University Medical Center,MD,MD program,Rush Medical College of Rush University Medical Center,Main campus,Chicago,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_chicago_division_of_the_biological_sciences_the_pritzker_school_of,"University of Chicago Division of the Biological Sciences, The Pritzker School of Medicine",MD,MD program,"University of Chicago Division of the Biological Sciences, The Pritzker School of Medicine",Main campus,Chicago,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,MD,MD program,University of Illinois College of Medicine,Main campus,Chicago,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2025-26,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_loyola_university_chicago_stritch_school_of_medicine_maywood_illinois,Loyola University Chicago Stritch School of Medicine,MD,MD program,Loyola University Chicago Stritch School of Medicine,Main campus,Maywood,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_chicago_medical_school_at_rosalind_franklin_university_of_medicine_and_science_n,Chicago Medical School at Rosalind Franklin University of Medicine and Science,MD,MD program,Chicago Medical School at Rosalind Franklin University of Medicine and Science,Main campus,North Chicago,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_southern_illinois_university_school_of_medicine_springfield_illinois,Southern Illinois University School of Medicine,MD,MD program,Southern Illinois University School of Medicine,Main campus,Springfield,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2030-31,1972,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_carle_illinois_college_of_medicine_urbana_champaign_illinois,Carle Illinois College of Medicine,MD,MD program,Carle Illinois College of Medicine,Main campus,Urbana-Champaign,Illinois,IL,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2027-28,2017,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_indiana_university_school_of_medicine_indianapolis_indiana,Indiana University School of Medicine,MD,MD program,Indiana University School of Medicine,Main campus,Indianapolis,Indiana,IN,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2032-33,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_iowa_roy_j_and_lucille_a_carver_college_of_medicine_iowa_city_iowa,University of Iowa Roy J. and Lucille A. Carver College of Medicine,MD,MD program,University of Iowa Roy J. and Lucille A. Carver College of Medicine,Main campus,Iowa City,Iowa,IA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2033-34,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,MD program,University of Kansas School of Medicine,Main campus,Kansas City,Kansas,KS,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2029-30,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_kentucky_college_of_medicine_lexington_kentucky,University of Kentucky College of Medicine,MD,MD program,University of Kentucky College of Medicine,Main campus,Lexington,Kentucky,KY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,1960,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_louisville_school_of_medicine_louisville_kentucky,University of Louisville School of Medicine,MD,MD program,University of Louisville School of Medicine,Main campus,Louisville,Kentucky,KY,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2028-29,On or prior to 1942,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_lsu_health_sciences_center_school_of_medicine_in_new_orleans_new_orleans_louisia,LSU Health Sciences Center School of Medicine in New Orleans,MD,MD program,LSU Health Sciences Center School of Medicine in New Orleans,Main campus,New Orleans,Louisiana,LA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2033-34,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,MD,MD program,Tulane University School of Medicine,Main campus,New Orleans,Louisiana,LA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_louisiana_state_university_school_of_medicine_in_shreveport_shreveport_louisiana,Louisiana State University School of Medicine in Shreveport,MD,MD program,Louisiana State University School of Medicine in Shreveport,Main campus,Shreveport,Louisiana,LA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2029-30,1968,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_johns_hopkins_university_school_of_medicine_baltimore_maryland,Johns Hopkins University School of Medicine,MD,MD program,Johns Hopkins University School of Medicine,Main campus,Baltimore,Maryland,MD,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2029-30,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,MD,MD program,University of Maryland School of Medicine,Main campus,Baltimore,Maryland,MD,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2031-32,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_uniformed_services_university_of_the_health_sciences_f_edward_h_bert_school_of_m,"Uniformed Services University of the Health Sciences, F. Edward Hébert School of Medicine",MD,MD program,"Uniformed Services University of the Health Sciences, F. Edward Hébert School of Medicine",Main campus,Bethesda,Maryland,MD,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2031-32,1976,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
md_boston_university_aram_v_chobanian_and_edward_avedisian_school_of_medicine_bosto,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,MD,MD program,Boston University Aram V. Chobanian & Edward Avedisian School of Medicine,Main campus,Boston,Massachusetts,MA,USA,,LCME Accredited Programs,https://lcme.org/directory/accredited-programs/,2026-05-29,2026-06-05,,Full,2026-27,On or prior to 1942*,LCME MD accredited program row,Treat as one application unit unless AMCAS or school-specific materials indicate otherwise.,TRUE,FALSE,,unresearched,"School identity, city, state, and accreditation fields source-verified; scoring fields intentionally blank.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
