applicant_profile_id,profile_name,profile_source,overall_rank,decision_rank,decision_rank_label,rank_band,rank_confidence,school_id,school_name,degree_type,city,state,state_abbrev,applicant_state_abbrev,admissions_fit_tier,application_bucket,dynamic_tier,suggested_funnel_bucket,overall_school_value,admissions_score,attendance_score,admissions_mcat_fit_score,admissions_gpa_fit_score,admissions_oos_friendliness_score,attendance_cost_score,four_year_happiness_score,regret_index_score,data_completeness_score,admissions_data_coverage,attendance_data_coverage,overall_data_coverage,profile_aamc_mcat_band,profile_aamc_gpa_band,profile_aamc_acceptance_rate,profile_aamc_acceptance_rate_band,school_mcat_for_fit,school_gpa_for_fit,published_mcat_average,published_gpa_average,published_mcat_band,published_gpa_band,stats_data_quality_rank,stats_data_quality_band,stats_data_confidence,stats_source_name,stats_source_url,cost_basis,cost_basis_adjusted,cost_data_confidence,debt_burden_score,excluded_from_rank,hard_no_flag,hard_no_reason,missing_score_inputs,score_warnings,top_positive_drivers,top_negative_drivers,top_positive_contributors,top_negative_contributors,missing_or_low_confidence_drivers,rank_summary,balanced_rank,balanced_score,balanced_coverage,prestige_maximizer_rank,prestige_maximizer_score,prestige_maximizer_coverage,lifestyle_maximizer_rank,lifestyle_maximizer_score,lifestyle_maximizer_coverage,financial_maximizer_rank,financial_maximizer_score,financial_maximizer_coverage,specialty_optionality_rank,specialty_optionality_score,specialty_optionality_coverage,admissions_realist_rank,admissions_realist_score,admissions_realist_coverage,application_unit_type,parent_school_name,campus_name,accreditation_status,manual_exclusion_flag,exclusion_reason,research_stage,data_confidence,source_name,source_url,last_verified_date,notes,academic_im_strength_score,academic_surgery_strength_score,admissions_clinical_fit_score,admissions_mission_fit_score,admissions_research_fit_score,airport_access_score,attendance_culture_score,attendance_curriculum_score,attendance_location_score,attendance_match_outcomes_score,attendance_prestige_score,attendance_research_score,cost_of_living_score,dating_score,derm_strength_score,ent_strength_score,family_access_score,hidden_curriculum_score,national_mobility_score,neurosurgery_strength_score,ophtho_strength_score,ortho_strength_score,outdoor_activities_score,plastics_strength_score,political_cultural_fit_score,residency_goal_alignment_score,social_life_score,weather_score,wellness_reputation_score
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_vcom_auburn_campus_edward_via_college_of_osteopathic_medicine_auburn_alabama,Edward Via College of Osteopathic Medicine,DO,Auburn,Alabama,AL,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,502.2,3.73,502.2,3.73,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/edward-via-college-of-osteopathic-medicine-auburn,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Edward Via College of Osteopathic Medicine,VCOM-Auburn Campus,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_vcom_carolinas_edward_via_college_of_osteopathic_medicine_spartanburg_south_caro,Edward Via College of Osteopathic Medicine,DO,Spartanburg,South Carolina,SC,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,501.7,3.72,501.7,3.72,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/edward-via-college-of-osteopathic-medicine-carolinas,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Edward Via College of Osteopathic Medicine,VCOM-Carolinas,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_vcom_virginia_edward_via_college_of_osteopathic_medicine_blacksburg_virginia,Edward Via College of Osteopathic Medicine,DO,Blacksburg,Virginia,VA,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,503.2,3.68,503.2,3.68,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/edward-via-college-of-osteopathic-medicine-virginia-campus,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Edward Via College of Osteopathic Medicine,VCOM-Virginia,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_vcom_louisiana_edward_via_college_of_osteopathic_medicine_louisiana_campus_monro,Edward Via College of Osteopathic Medicine-Louisiana Campus,DO,Monroe,Louisiana,LA,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,498.7,3.69,498.7,3.69,498-501,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/edward-via-college-of-osteopathic-medicine-louisiana,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Edward Via College of Osteopathic Medicine,VCOM-Louisiana,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_icom_idaho_college_of_osteopathic_medicine_meridian_idaho,Idaho College of Osteopathic Medicine,DO,Meridian,Idaho,ID,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,503.2,3.56,503.2,3.56,502-505,3.40-3.59,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/idaho-college-of-osteopathic-medicine,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Idaho College of Osteopathic Medicine,ICOM,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_illinoiscom_illinois_college_of_osteopathic_medicine_chicago_illinois,Illinois College of Osteopathic Medicine,DO,Chicago,Illinois,IL,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,503.8,3.53,503.8,3.53,502-505,3.40-3.59,3,low,approved_third_party_candidate_major_conflict,Shemmassian,https://www.shemmassianconsulting.com/blog/average-gpa-and-mcat-score-for-every-medical-school,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis; low stats data quality,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis; low stats data quality; low admissions stats data quality,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Illinois College of Osteopathic Medicine,IllinoisCOM,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_iupcom_indiana_university_of_pennsylvania_college_of_osteopathic_medicine_indian,Indiana University of Pennsylvania College of Osteopathic Medicine,DO,Indiana,Pennsylvania,PA,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,,,,,,,,,,,,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing school MCAT; missing school GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing school MCAT; missing school GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Indiana University of Pennsylvania College of Osteopathic Medicine,IUPCOM,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_kcu_com_joplin_kansas_city_university_of_medicine_and_biosciences_college_of_ost,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,DO,Joplin,Missouri,MO,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,504.5,3.68,504.5,3.68,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/kansas-city-university-college-of-osteopathic-medicine---joplin-campus,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Kansas City University College of Osteopathic Medicine,KCU-COM-Joplin,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_kcu_com_kansas_city_university_of_medicine_and_biosciences_college_of_osteopathi,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,DO,Kansas City,Missouri,MO,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,504.5,3.68,504.5,3.68,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/kansas-city-university-college-of-osteopathic-medicine,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Kansas City University of Medicine and Biosciences College of Osteopathic Medicine,KCU-COM,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_kansascom_kansas_health_sciences_center_kansas_college_of_osteopathic_medicine_w,Kansas Health Sciences Center Kansas College of Osteopathic Medicine,DO,Wichita,Kansas,KS,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,496.9,3.53,496.9,3.53,494-497,3.40-3.59,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/kansas-health-science-center-kansas-college-of-osteopathic-medicine,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Kansas Health Sciences Center Kansas College of Osteopathic Medicine,KansasCOM,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_lecom_bradenton_lake_erie_college_of_osteopathic_medicine_bradenton_bradenton_fl,Lake Erie College of Osteopathic Medicine – Bradenton,DO,Bradenton,Florida,FL,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,505.2,3.71,505.2,3.71,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/lake-erie-college-of-osteopathic-medicine-bradenton,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Lake Erie College of Osteopathic Medicine,LECOM-Bradenton,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_lecom_elmira_lake_erie_college_of_osteopathic_medicine_elmira_elmira_new_york,Lake Erie College of Osteopathic Medicine – Elmira,DO,Elmira,New York,NY,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,502.3,3.64,502.3,3.64,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/lecom-at-elmira,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Lake Erie College of Osteopathic Medicine,LECOM-Elmira,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_lecom_lake_erie_college_of_osteopathic_medicine_erie_erie_pennsylvania,Lake Erie College of Osteopathic Medicine – Erie,DO,Erie,Pennsylvania,PA,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,502.3,3.64,502.3,3.64,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/lake-erie-college-of-osteopathic-medicine,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Lake Erie College of Osteopathic Medicine – Erie,LECOM,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
template_profile,Template Profile,public_template,,,Unranked,Incomplete data,provisional,do_lecom_jacksonville_lake_erie_college_of_osteopathic_medicine_jacksonville_jackso,Lake Erie College of Osteopathic Medicine – Jacksonville,DO,Jacksonville,Florida,FL,,Unscored,Unscored,Unscored,,,,,,,,,,,0.00,0,0,0,,,,,502.3,3.64,502.3,3.64,502-505,3.60-3.79,1,high,aacom_com_submitted_profile,AACOM Choose D.O. Explorer,https://www.aacom.org/detail-pages/com/lake-erie-college-of-osteopathic-medicine-at-jacksonville-university,,,,,,,,admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score,missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,,,,,missing: admissions_mcat_fit_score; admissions_gpa_fit_score; admissions_oos_friendliness_score; admissions_mission_fit_score; admissions_research_fit_score; admissions_clinical_fit_score; attendance_prestige_score; attendance_cost_score; attendance_location_score; four_year_happiness_score; attendance_match_outcomes_score; attendance_research_score; attendance_culture_score; attendance_curriculum_score; warnings: missing applicant MCAT; missing applicant GPA; missing applicant state for OOS fit; missing cost basis,The Decision Rank is driven by available scored components. Rank confidence is provisional because scored input coverage is limited.,152,0.00,10,,,0,,,0,,,0,,,0,,,0,DO school/site,Lake Erie College of Osteopathic Medicine,LECOM-Jacksonville,COCA-accredited directory listing,FALSE,,unresearched,School/site identity and location source-verified from AOA directory map; scoring fields intentionally blank.,AOA Osteopathic Medical Schools Directory,https://osteopathic.org/about/affiliated-organizations/osteopathic-medical-schools/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
