severity,file,row_id,field,message,suggested_fix
warning,data/school_master.csv,do_lecom_lake_erie_college_of_osteopathic_medicine_erie_erie_pennsylvania,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_lecom_seton_hill_lake_erie_college_of_osteopathic_medicine_seton_hill_greensburg,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_iupcom_indiana_university_of_pennsylvania_college_of_osteopathic_medicine_indian,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_pcom_philadelphia_college_of_osteopathic_medicine_philadelphia_pennsylvania,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_duqcom_duquesne_university_nasuti_college_of_osteopathic_medicine_pittsburgh_pen,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_vcom_carolinas_edward_via_college_of_osteopathic_medicine_spartanburg_south_caro,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_lmu_dcom_lincoln_memorial_university_debusk_college_of_osteopathic_medicine_harr,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_lmu_dcom_knoxville_lincoln_memorial_university_debusk_college_of_osteopathic_med,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_bucom_baptist_health_sciences_university_college_of_osteopathic_medicine_memphis,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_unthsc_tcom_university_of_north_texas_health_science_center_texas_college_of_ost,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_shsu_com_sam_houston_state_university_college_of_osteopathic_medicine_huntsville,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_uiwsom_university_of_the_incarnate_word_school_of_osteopathic_medicine_san_anton,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_rvucom_su_campus_rocky_vista_university_college_of_osteopathic_medicine_ivins_ut,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_noordacom_noorda_college_of_osteopathic_medicine_provo_utah,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_vcom_virginia_edward_via_college_of_osteopathic_medicine_blacksburg_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_lucom_liberty_university_college_of_osteopathic_medicine_lynchburg_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_pnwu_com_pacific_northwest_university_of_health_sciences_college_of_osteopathic_,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,do_wvsom_west_virginia_school_of_osteopathic_medicine_lewisburg_west_virginia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_alabama_at_birmingham_marnix_e_heersink_school_of_medicine_birming,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_frederick_p_whiddon_college_of_medicine_at_the_university_of_south_alabama_mobil,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_arizona_state_university_john_shufeldt_school_of_medicine_and_medical_engineerin,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_arizona_college_of_medicine_phoenix_phoenix_arizona,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_arizona_college_of_medicine_tucson_tucson_arizona,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_alice_l_walton_school_of_medicine_bentonville_arkansas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_arkansas_for_medical_sciences_college_of_medicine_little_rock_arka,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_california_davis_school_of_medicine_davis_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_california_northstate_university_college_of_medicine_elk_grove_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_california_irvine_school_of_medicine_irvine_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_loma_linda_university_school_of_medicine_loma_linda_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_charles_r_drew_university_of_medicine_and_science_college_of_medicine_los_angele,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_david_geffen_school_of_medicine_at_ucla_los_angeles_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_keck_school_of_medicine_of_the_university_of_southern_california_los_angeles_cal,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_stanford_university_school_of_medicine_palo_alto_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_kaiser_permanente_bernard_j_tyson_school_of_medicine_pasadena_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_california_riverside_school_of_medicine_riverside_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_california_san_diego_school_of_medicine_san_diego_california,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_california_san_francisco_school_of_medicine_san_francisco_californ,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_colorado_school_of_medicine_denver_colorado,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_connecticut_school_of_medicine_farmington_connecticut,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_yale_school_of_medicine_new_haven_connecticut,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_frank_h_netter_md_school_of_medicine_at_quinnipiac_university_north_haven_connec,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_george_washington_university_school_of_medicine_and_health_sciences_washington_d,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_georgetown_university_school_of_medicine_washington_district_of_columbia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_howard_university_college_of_medicine_washington_district_of_columbia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_charles_e_schmidt_college_of_medicine_at_florida_atlantic_university_boca_raton_,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_nova_southeastern_university_dr_kiran_c_patel_college_of_allopathic_medicine_for,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_florida_college_of_medicine_gainesville_florida,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_florida_international_university_herbert_wertheim_college_of_medicine_miami_flor,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_miami_leonard_m_miller_school_of_medicine_miami_florida,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_central_florida_college_of_medicine_orlando_florida,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_florida_state_university_college_of_medicine_tallahassee_florida,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_usf_health_morsani_college_of_medicine_tampa_florida,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_georgia_school_of_medicine_athens_georgia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_emory_university_school_of_medicine_atlanta_georgia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_morehouse_school_of_medicine_atlanta_georgia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_medical_college_of_georgia_at_augusta_university_augusta_georgia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_mercer_university_school_of_medicine_macon_georgia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_john_a_burns_school_of_medicine_university_of_hawaii_at_manoa_honolulu_hawaii,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_northwestern_university_feinberg_school_of_medicine_chicago_illinois,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_rush_medical_college_of_rush_university_medical_center_chicago_illinois,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_chicago_division_of_the_biological_sciences_the_pritzker_school_of,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_illinois_college_of_medicine_chicago_illinois,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_loyola_university_chicago_stritch_school_of_medicine_maywood_illinois,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_chicago_medical_school_at_rosalind_franklin_university_of_medicine_and_science_n,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_southern_illinois_university_school_of_medicine_springfield_illinois,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_carle_illinois_college_of_medicine_urbana_champaign_illinois,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_indiana_university_school_of_medicine_indianapolis_indiana,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_iowa_roy_j_and_lucille_a_carver_college_of_medicine_iowa_city_iowa,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_kansas_school_of_medicine_kansas_city_kansas,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_kentucky_college_of_medicine_lexington_kentucky,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_louisville_school_of_medicine_louisville_kentucky,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_lsu_health_sciences_center_school_of_medicine_in_new_orleans_new_orleans_louisia,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_tulane_university_school_of_medicine_new_orleans_louisiana,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_louisiana_state_university_school_of_medicine_in_shreveport_shreveport_louisiana,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_johns_hopkins_university_school_of_medicine_baltimore_maryland,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_maryland_school_of_medicine_baltimore_maryland,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_uniformed_services_university_of_the_health_sciences_f_edward_h_bert_school_of_m,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_boston_university_aram_v_chobanian_and_edward_avedisian_school_of_medicine_bosto,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_harvard_medical_school_boston_massachusetts,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_tufts_university_school_of_medicine_boston_massachusetts,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_massachusetts_t_h_chan_school_of_medicine_worcester_massachusetts,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_michigan_medical_school_ann_arbor_michigan,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_wayne_state_university_school_of_medicine_detroit_michigan,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_michigan_state_university_college_of_human_medicine_east_lansing_michigan,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_western_michigan_university_homer_stryker_m_d_school_of_medicine_kalamazoo_michi,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_covenant_healthcare_college_of_medicine_at_central_michigan_university_mount_ple,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_oakland_university_william_beaumont_school_of_medicine_rochester_michigan,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_minnesota_medical_school_minneapolis_minnesota,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_mayo_clinic_alix_school_of_medicine_rochester_minnesota,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_mississippi_school_of_medicine_jackson_mississippi,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_saint_louis_university_school_of_medicine_st_louis_missouri,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_washington_university_in_st_louis_school_of_medicine_st_louis_missouri,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_creighton_university_school_of_medicine_omaha_nebraska,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_nebraska_college_of_medicine_omaha_nebraska,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_kirk_kerkorian_school_of_medicine_at_unlv_las_vegas_nevada,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_roseman_university_college_of_medicine_las_vegas_nevada,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_nevada_reno_school_of_medicine_reno_nevada,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_geisel_school_of_medicine_at_dartmouth_hanover_new_hampshire,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_cooper_medical_school_of_rowan_university_camden_new_jersey,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_rutgers_new_jersey_medical_school_newark_new_jersey,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_hackensack_meridian_school_of_medicine_nutley_new_jersey,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_rutgers_robert_wood_johnson_medical_school_piscataway_new_jersey,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_albany_medical_college_albany_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_jacobs_school_of_medicine_and_biomedical_sciences_at_the_university_at_buffalo_b,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_donald_and_barbara_zucker_school_of_medicine_at_hofstra_northwell_hempstead_new_,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_nyu_grossman_long_island_school_of_medicine_mineola_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_albert_einstein_college_of_medicine_new_york_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_cuny_school_of_medicine_new_york_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_columbia_university_vagelos_college_of_physicians_and_surgeons_new_york_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_icahn_school_of_medicine_at_mount_sinai_new_york_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_nyu_grossman_school_of_medicine_new_york_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_weill_cornell_medicine_new_york_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_renaissance_school_of_medicine_at_stony_brook_university_stony_brook_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_state_university_of_new_york_upstate_medical_university_alan_and_marlene_norton_,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_new_york_medical_college_valhalla_new_york,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_duke_university_school_of_medicine_durham_north_carolina,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_methodist_university_cape_fear_valley_health_school_of_medicine_fayetteville_nor,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_brody_school_of_medicine_at_east_carolina_university_greenville_north_carolina,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_wake_forest_university_school_of_medicine_winston_salem_north_carolina,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_north_dakota_school_of_medicine_and_health_sciences_grand_forks_no,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_cincinnati_college_of_medicine_cincinnati_ohio,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_case_western_reserve_university_school_of_medicine_cleveland_ohio,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_the_ohio_state_university_college_of_medicine_columbus_ohio,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_boonshoft_school_of_medicine_wright_state_university_dayton_ohio,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_northeast_ohio_medical_university_college_of_medicine_rootstown_ohio,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_toledo_college_of_medicine_and_life_sciences_toledo_ohio,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_oregon_health_and_science_university_school_of_medicine_portland_oregon,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_penn_state_college_of_medicine_hershey_pennsylvania,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_drexel_university_college_of_medicine_philadelphia_pennsylvania,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_lewis_katz_school_of_medicine_at_temple_university_philadelphia_pennsylvania,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_sidney_kimmel_medical_college_at_thomas_jefferson_university_philadelphia_pennsy,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
warning,data/school_master.csv,md_university_of_pittsburgh_school_of_medicine_pittsburgh_pennsylvania,ranking_coverage,Low ranking coverage for weighted score inputs.,"Research and enter 1-10 score inputs, or keep this warning until later data phases."
