source_table,source_row_number,source_school_name,source_state,source_degree_type,best_school_id,best_school_name,best_match_score,second_school_id,second_school_name,second_match_score,match_label,review_reason,recommended_action
cycletrack_lor_links.csv,167,University of Nebraska,,MD,md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,0.691,md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,0.577,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,168,University of Nebraska,,MD,md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,0.691,md_mercer_university_school_of_medicine_macon_georgia,Mercer University School of Medicine,0.577,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,169,University of Nevada,,MD,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",0.618,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.615,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,17,Baylor,,MD,md_albany_medical_college_albany_new_york,Albany Medical College,0.357,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.333,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,171,University of New Mexico,,MD,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,0.724,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.679,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,172,University of New Mexico,,MD,md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,0.724,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.679,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,175,NYU Grossman,,MD,md_nyu_grossman_school_of_medicine_new_york_new_york,NYU Grossman School of Medicine,0.6,md_nyu_grossman_long_island_school_of_medicine_mineola_new_york,NYU Grossman Long Island School of Medicine,0.462,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,176,NYU Grossman,,MD,md_nyu_grossman_school_of_medicine_new_york_new_york,NYU Grossman School of Medicine,0.6,md_nyu_grossman_long_island_school_of_medicine_mineola_new_york,NYU Grossman Long Island School of Medicine,0.462,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,177,NYU Grossman (Long Island),,MD,md_nyu_grossman_long_island_school_of_medicine_mineola_new_york,NYU Grossman Long Island School of Medicine,0.75,md_nyu_grossman_school_of_medicine_new_york_new_york,NYU Grossman School of Medicine,0.577,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,179,University of North Carolina Chapel Hill,,MD,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.795,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.697,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,18,Baylor,,MD,md_albany_medical_college_albany_new_york,Albany Medical College,0.357,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.333,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,180,University of North Carolina Chapel Hill,,MD,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.795,md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",0.697,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,181,University of North Dakota,,MD,md_university_of_south_dakota_sanford_school_of_medicine_vermillion_south_dakota,University of South Dakota Sanford School of Medicine,0.657,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.621,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,183,Northeast Ohio Medical University,,MD,md_northeast_ohio_medical_university_college_of_medicine_rootstown_ohio,Northeast Ohio Medical University College of Medicine,0.795,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.735,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,185,Northwestern University,,MD,md_northwestern_university_feinberg_school_of_medicine_chicago_illinois,Northwestern University Feinberg School of Medicine,0.648,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.627,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,186,Northwestern University,,MD,md_northwestern_university_feinberg_school_of_medicine_chicago_illinois,Northwestern University Feinberg School of Medicine,0.648,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.627,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,187,Nova Southeastern University,,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.667,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.667,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,189,Oakland University,,MD,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.604,md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,0.604,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,19,Belmont University,,MD,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.604,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.6,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,191,Ohio State University,,MD,md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,0.712,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.644,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,192,Ohio State University,,MD,md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,0.712,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.644,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,193,University of Oklahoma,,MD,md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,University of Oklahoma College of Medicine,0.691,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,0.63,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,194,University of Oklahoma,,MD,md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,University of Oklahoma College of Medicine,0.691,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,0.63,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,195,Oregon Health & Science University,,MD,md_oregon_health_and_science_university_school_of_medicine_portland_oregon,Oregon Health & Science University School of Medicine,0.8,md_university_of_north_dakota_school_of_medicine_and_health_sciences_grand_forks_no,University of North Dakota School of Medicine and Health Sciences,0.667,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,196,Oregon Health & Science University,,MD,md_oregon_health_and_science_university_school_of_medicine_portland_oregon,Oregon Health & Science University School of Medicine,0.8,md_university_of_north_dakota_school_of_medicine_and_health_sciences_grand_forks_no,University of North Dakota School of Medicine and Health Sciences,0.667,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,197,Pennsylvania State University,,MD,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.627,md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,0.597,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,199,University of Pennsylvania,,MD,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.607,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.586,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,2,University of Alabama at Birmingham,,MD,md_university_of_alabama_at_birmingham_marnix_e_heersink_school_of_medicine_birming,University of Alabama at Birmingham Marnix E. Heersink School of Medicine,0.63,md_loma_linda_university_school_of_medicine_loma_linda_california,Loma Linda University School of Medicine,0.606,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,201,University of Pittsburgh,,MD,md_university_of_pittsburgh_school_of_medicine_pittsburgh_pennsylvania,University of Pittsburgh School of Medicine,0.724,md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,0.566,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,202,University of Pittsburgh,,MD,md_university_of_pittsburgh_school_of_medicine_pittsburgh_pennsylvania,University of Pittsburgh School of Medicine,0.724,md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,0.566,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,203,Ponce Health Sciences University,,MD,md_oregon_health_and_science_university_school_of_medicine_portland_oregon,Oregon Health & Science University School of Medicine,0.725,md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,SUNY Downstate Health Sciences University College of Medicine,0.667,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,205,Quinnipiac University,,MD,md_indiana_university_school_of_medicine_indianapolis_indiana,Indiana University School of Medicine,0.582,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.577,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,207,University of Rochester,,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.621,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,0.618,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,208,University of Rochester,,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.621,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,0.618,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,209,Rosalind Franklin University,,MD,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.635,md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,0.603,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,21,Boston University,,MD,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.577,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.571,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,210,Rosalind Franklin University,,MD,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.635,md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,0.603,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,213,Rush University,,MD,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.609,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.596,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,215,Rutgers University (New Jersey),,MD,md_rutgers_new_jersey_medical_school_newark_new_jersey,Rutgers New Jersey Medical School,0.645,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.623,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,217,Rutgers University (Robert Wood Johnson),,MD,md_rutgers_robert_wood_johnson_medical_school_piscataway_new_jersey,"Rutgers, Robert Wood Johnson Medical School",0.725,md_northwestern_university_feinberg_school_of_medicine_chicago_illinois,Northwestern University Feinberg School of Medicine,0.558,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,218,Rutgers University (Robert Wood Johnson),,MD,md_rutgers_robert_wood_johnson_medical_school_piscataway_new_jersey,"Rutgers, Robert Wood Johnson Medical School",0.725,md_northwestern_university_feinberg_school_of_medicine_chicago_illinois,Northwestern University Feinberg School of Medicine,0.558,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,219,State University of New York Downstate Health Sciences University,,MD,md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,SUNY Downstate Health Sciences University College of Medicine,0.752,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.649,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,22,Boston University,,MD,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.577,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.571,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,220,State University of New York Downstate Health Sciences University,,MD,md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,SUNY Downstate Health Sciences University College of Medicine,0.752,md_texas_tech_university_health_sciences_center_school_of_medicine_lubbock_texas,Texas Tech University Health Sciences Center School of Medicine,0.649,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,221,State University of New York Upstate Medical University,,MD,md_state_university_of_new_york_upstate_medical_university_alan_and_marlene_norton_,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,0.738,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.684,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,222,State University of New York Upstate Medical University,,MD,md_state_university_of_new_york_upstate_medical_university_alan_and_marlene_norton_,State University of New York Upstate Medical University Alan and Marlene Norton College of Medicine,0.738,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.684,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,223,Saint Louis University,,MD,md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,0.733,md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,0.621,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,224,Saint Louis University,,MD,md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,0.733,md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,0.621,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,225,San Juan Bautista School of Medicine,,MD,md_nyu_grossman_school_of_medicine_new_york_new_york,NYU Grossman School of Medicine,0.689,md_cuny_school_of_medicine_new_york_new_york,CUNY School of Medicine,0.679,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,227,University of South Alabama,,MD,md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,0.61,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.61,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,229,University of South Carolina,,MD,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.697,md_medical_university_of_south_carolina_college_of_medicine_charleston_south_caroli,Medical University of South Carolina College of Medicine,0.667,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,23,Brown University,,MD,md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,0.566,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,0.56,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,231,University of South Carolina,,MD,md_university_of_north_carolina_school_of_medicine_chapel_hill_north_carolina,University of North Carolina School of Medicine,0.697,md_medical_university_of_south_carolina_college_of_medicine_charleston_south_caroli,Medical University of South Carolina College of Medicine,0.667,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,233,University of South Dakota,,MD,md_university_of_south_dakota_sanford_school_of_medicine_vermillion_south_dakota,University of South Dakota Sanford School of Medicine,0.657,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.655,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,234,University of South Dakota,,MD,md_university_of_south_dakota_sanford_school_of_medicine_vermillion_south_dakota,University of South Dakota Sanford School of Medicine,0.657,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.655,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,235,Southern Illinois University,,MD,md_southern_illinois_university_school_of_medicine_springfield_illinois,Southern Illinois University School of Medicine,0.778,md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,0.688,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,237,Stanford University,,MD,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.704,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.577,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,238,Stanford University,,MD,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.704,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.577,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,239,Stony Brook University,,MD,md_renaissance_school_of_medicine_at_stony_brook_university_stony_brook_new_york,Renaissance School of Medicine at Stony Brook University,0.611,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.596,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,24,Brown University,,MD,md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,0.566,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,0.56,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,241,Temple University,,MD,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.583,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.571,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,242,Temple University,,MD,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.583,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.571,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,243,University of Tennessee,,MD,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.618,md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,0.615,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,245,Texas A&M University,,MD,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.635,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.621,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,246,Texas A&M University,,MD,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.635,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.621,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,247,Texas Christian University,,MD,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.629,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.609,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,249,Texas Tech University (Foster),,MD,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.676,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.611,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,25,University at Buffalo,,MD,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.538,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.531,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,253,University of Toledo,,MD,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.625,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.615,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,254,University of Toledo,,MD,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.625,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.615,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,255,Tufts University,,MD,md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,0.667,md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,0.556,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,257,Tulane University,,MD,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.68,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,0.588,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,259,Uniformed Services University,,MD,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.688,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,0.625,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,26,University at Buffalo,,MD,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.538,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.531,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,261,University of California (Davis),,MD,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.771,md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",0.704,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,262,University of California (Davis),,MD,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.771,md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",0.704,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,263,University of California (Irvine),,MD,md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",0.778,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.732,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,265,University of California (Los Angeles),,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.7,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.684,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,266,University of California (Los Angeles),,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.7,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.684,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,267,University of California (Riverside),,MD,md_university_of_california_riverside_school_of_medicine_riverside_california,"University of California, Riverside School of Medicine",0.795,md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",0.747,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,269,University of California (San Diego),,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.795,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,0.737,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,27,California Northstate University,,MD,md_california_northstate_university_college_of_medicine_elk_grove_california,California Northstate University College of Medicine,0.79,md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,0.685,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,270,University of California (San Diego),,MD,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.795,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,0.737,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,271,University of California (San Francisco),,MD,md_university_of_california_san_francisco_school_of_medicine_san_francisco_californ,"University of California, San Francisco School of Medicine",0.814,md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",0.734,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,272,University of California (San Francisco),,MD,md_university_of_california_san_francisco_school_of_medicine_san_francisco_californ,"University of California, San Francisco School of Medicine",0.814,md_university_of_california_irvine_school_of_medicine_irvine_california,"University of California, Irvine School of Medicine",0.734,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,273,University of Central Florida,,MD,md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,0.754,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,0.689,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,274,University of Central Florida,,MD,md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,0.754,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,0.689,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,275,University of Nevada Las Vegas,,MD,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",0.646,md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,0.603,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,277,University of Puerto Rico,,MD,md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,0.644,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.642,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,279,University of South Florida,,MD,md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,0.646,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,0.644,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,280,University of South Florida,,MD,md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,0.646,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,0.644,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,281,University of Southern California,,MD,md_keck_school_of_medicine_of_the_university_of_southern_california_los_angeles_cal,Keck School of Medicine of the University of Southern California,0.741,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,0.693,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,282,University of Southern California,,MD,md_keck_school_of_medicine_of_the_university_of_southern_california_los_angeles_cal,Keck School of Medicine of the University of Southern California,0.741,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,0.693,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,286,University of Texas (Houston),,MD,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.677,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.676,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,287,University of Texas (Medical Branch),,MD,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.73,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.727,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,288,University of Texas (Medical Branch),,MD,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.73,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.727,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,289,University of Texas (Rio Grande),,MD,md_university_of_texas_rio_grande_valley_school_of_medicine_edinburg_texas,University of Texas Rio Grande Valley School of Medicine,0.701,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.686,no_match,low_match_score,review LOR link match
cycletrack_lor_links.csv,29,California University of Science and Medicine,,MD,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,0.916,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.815,review,below_safe_threshold,review LOR link match
cycletrack_lor_links.csv,292,University of Texas (San Antonio),,MD,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.639,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.62,no_match,low_match_score,review LOR link match
