school_id,school_name,degree_type,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,fetch_status,extraction_status,review_status,review_reason,evidence_text,recommended_action,last_checked,notes
md_university_of_california_riverside_school_of_medicine_riverside_california,"University of California, Riverside School of Medicine",MD,http://medschool.ucr.edu/admissions/,Admission to Medical School | School of Medicine Student Affairs,annual_report,medschool.ucr.edu,official_school_domain,1.00,fetched,needs_review_partial_stats,needs_review,partial_stats,lege Student 32% English as a Second Language 60% Grew up in a Medically Underserved Region 90% Ties to Inland Southern California 40% Underrepresented in Medicine 21-30 Age Range 509 Average MCAT 3.66 Average BCPM GPA 35/51/4 Men/Women/No response The UCR School of Medicine seeks students with diverse intellectual and life experiences. We value broad academic backgrounds t,Review source manually; accepted rows require both MCAT and GPA.,2026-06-08,Only one MCAT/GPA value was extracted or source is below official-domain threshold. Fetched official domain seed in less conservative mode.
md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",MD,http://meded.ucsd.edu/asa/admissions/,University of California - San Diego School of Medicine,admissions_page,meded.ucsd.edu,official_school_domain,1.00,fetch_failed_url_error,fetch_failed_url_error,needs_review,fetch_failed_url_error,,Review source manually.,2026-06-08,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
md_university_of_california_san_francisco_school_of_medicine_san_francisco_californ,"University of California, San Francisco School of Medicine",MD,http://meded.ucsf.edu/admissions,MD Program Admissions | UCSF Medical Education,school_homepage,meded.ucsf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/about/annual-report/,Annual Report - College of Medicine,annual_report,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/about/college-facts/,College Facts - College of Medicine,annual_report,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/admissions/,Admissions - College of Medicine,annual_report,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/media/2013/07/COM_annual_report_073.jpg,COM_annual_report_073.jpg,annual_report,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/media/2013/10/COM_annual_report_030.jpg,COM_annual_report_030.jpg,annual_report,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/media/2025/04/RenewU-Figures.png,RenewU-Figures.png,unknown,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/media/2026/03/2026-MATCH-FACTS.png,2026-MATCH-FACTS.png,unknown,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,https://med.ucf.edu/question/what-type-of-institutional-scholarships-will-be-available-to-the-incoming-class-of-students/,What type of institutional scholarships will be available to the incoming class of students? - College of Medicine,annual_report,med.ucf.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_cincinnati_college_of_medicine_cincinnati_ohio,University of Cincinnati College of Medicine,MD,https://med.uc.edu/admissions/medical-student-admissions/home,Home | Medical Student Admissions at the University of Cincinnati Menu bars icon,class_profile,med.uc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,MD,http://www.ucdenver.edu/academics/colleges/medicalschool/education/Admissions/Pages/admissions.aspx,Error 404,unknown,ucdenver.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,http://medicine.uconn.edu/about-us/fast-facts/,Fast Facts | School of Medicine | University of Connecticut Search UConn UConn A to Z Index,annual_report,medicine.uconn.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/,Applying to the M.D. Program | School of Medicine | University of Connecticut Search UConn UConn A to Z Index,class_profile,medicine.uconn.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,https://medicine.uconn.edu/about-us/fast-facts/,Fast Facts | School of Medicine | University of Connecticut Search UConn UConn A to Z Index,annual_report,medicine.uconn.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,https://medicine.uconn.edu/annual-report/,Annual Report | School of Medicine | University of Connecticut Search UConn UConn A to Z Index,annual_report,medicine.uconn.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,MD,http://admissions.med.ufl.edu/,Medical Admissions » College of Medicine » University of Florida,class_profile,admissions.med.ufl.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,MD,http://www.medicine.uic.edu/education/m_d_admissions,University of Illinois College of Medicine,admissions_page,medicine.uic.edu,official_school_domain,1.00,fetch_failed_url_error,fetch_failed_url_error,needs_review,fetch_failed_url_error,,Review source manually.,2026-06-08,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1016)
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,http://www.kumc.edu/school-of-medicine/education/admissions.html,Academics,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/academics/departments/pathology/about/news/chairs-annual-report-2021.html,Chair's Annual Report 2021,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/academics/departments/pediatrics/academics/leadership-education-in-neurodevelopment-and-related-disabilities-(lend)/impact-and-outreach/annual-reports.html,Annual Reports,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/campuses/wichita/about/news/news-archive/ku-school-of-medicine-wichita-touts-facts-not-fear-in-covid-fight.html,KU School of Medicine-Wichita touts 'facts not fear' in COVID fight,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/campuses/wichita/about/news/wichita-hands-control-of-facts-not-fear-ict-campaign-2.4m-grant-to-ku-med-school.html,"Wichita hands control of Facts Not Fear ICT campaign, $2.4M grant to KU med school",annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/campuses/wichita/academics/population-health/research/facts-not-fear-ict.html,Facts Not Fear ICT,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/campuses/wichita/academics/population-health/research/facts-not-fear-ict/community-resources.html,Community Resources,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/campuses/wichita/academics/population-health/research/facts-not-fear-ict/health-topics.html,Health Topics,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/campuses/wichita/academics/population-health/research/facts-not-fear-ict/impact.html,Impact,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,MD,https://www.kumc.edu/school-of-medicine/campuses/wichita/academics/population-health/research/facts-not-fear-ict/reducing-stigma.html,Reducing Stigma,annual_report,kumc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_kentucky_college_of_medicine_lexington_kentucky,University of Kentucky College of Medicine,MD,http://meded.med.uky.edu/medical-school-admissions,University of Kentucky College of Medicine,admissions_page,meded.med.uky.edu,official_school_domain,1.00,fetch_failed_url_error,fetch_failed_url_error,needs_review,fetch_failed_url_error,,Review source manually.,2026-06-08,[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1016)
md_university_of_louisville_school_of_medicine_louisville_kentucky,University of Louisville School of Medicine,MD,http://louisville.edu/medicine/admissions,Home | School of Medicine Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Read more Close Open Expand Collapse Expand Collapse Expand Collapse Expand Collapse Expand Collapse Expand Collapse Open Close Read more Open Close Read more Read more Read more Read more Read more Read more Read more Read more Read more Back to Read more facebook twitter linkedin,school_homepage,louisville.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,MD,http://www.medschool.umaryland.edu/admissions/MD-Application/,University of Maryland School of Medicine,admissions_page,medschool.umaryland.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,MD,https://www.cmich.edu/academics/colleges/college-of-medicine,Covenant HealthCare College of Medicine at Central Michigan University,annual_report,cmich.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,MD,https://www.cmich.edu/academics/colleges/college-of-medicine/about-college-medicine/annual-reports,Annual Reports,annual_report,cmich.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_mississippi_school_of_medicine_jackson_mississippi,University of Mississippi School of Medicine,MD,https://www.umc.edu/som/Departments%20and%20Offices/SOM%20Administrative%20Offices/SOM%20Admissions/SOM%20Admissions.html,School of Medicine Admissions - University of Mississippi Medical Center,school_homepage,umc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,University of Missouri-Columbia School of Medicine,MD,http://medicine.missouri.edu/admissions/,University of Missouri School of Medicine,school_homepage,medicine.missouri.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,University of Missouri-Columbia School of Medicine,MD,http://medicine.missouri.edu/admissions/class-profile/,University of Missouri School of Medicine,school_homepage,medicine.missouri.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,University of Missouri-Columbia School of Medicine,MD,http://medicine.missouri.edu/admissions/class-statistics/,University of Missouri School of Medicine,school_homepage,medicine.missouri.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,University of Missouri-Columbia School of Medicine,MD,http://medicine.missouri.edu/admissions/entering-class-profile/,University of Missouri School of Medicine,school_homepage,medicine.missouri.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,University of Missouri-Columbia School of Medicine,MD,http://medicine.missouri.edu/admissions/entering-class-statistics/,University of Missouri School of Medicine,school_homepage,medicine.missouri.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,http://med.umkc.edu/admissions/class-profile/,"404 Page Not Found - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",annual_report,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,http://med.umkc.edu/admissions/class-statistics/,"404 Page Not Found - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",annual_report,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,http://med.umkc.edu/admissions/entering-class-profile/,"404 Page Not Found - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",annual_report,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,http://med.umkc.edu/admissions/entering-class-statistics/,"404 Page Not Found - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",annual_report,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,http://med.umkc.edu/md/apply/,"Application Information - M.D. Program - Degree and Certificate Programs - Academics - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",class_profile,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,https://med.umkc.edu/academics/degree-and-certificate-programs/ba-md/student-profiles.html,"Student Profiles - B.A./M.D. Program - Degree and Certificate Programs - Academics - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",class_profile,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,https://med.umkc.edu/academics/degree-and-certificate-programs/md/student-profiles.html,"Student Profiles - M.D. Program - Degree and Certificate Programs - Academics - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",class_profile,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,https://med.umkc.edu/academics/degree-and-certificate-programs/msa/student-profiles.html,"Student Profiles - Master of Science in Anesthesia - Degree and Certificate Programs - Academics - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",class_profile,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,MD,https://med.umkc.edu/academics/degree-and-certificate-programs/pa/student-profiles.html,"Student Profiles - Master of Medical Science Physician Assistant - Degree and Certificate Programs - Academics - School of Medicine | University of Missouri-Kansas City UMKC School of Medicine on Facebook <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on Twitter <span class=""sr-only""> link opens in a new tab</span> UMKC School of Medicine on YouTube <span class=""sr-only""> link opens in a new tab</span>",class_profile,med.umkc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,MD,http://www.unmc.edu/com/prospective/admissions/index.html,University of Nebraska College of Medicine,admissions_page,unmc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,http://med.unr.edu/admissions,"Financial Aid | University of Nevada, Reno School of Medicine | School of Medicine",school_homepage,med.unr.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",MD,https://med.unr.edu/about/annual-report,UNR Med Annual Report | School of Medicine,annual_report,med.unr.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_new_mexico_school_of_medicine_albuquerque_new_mexico,University of New Mexico School of Medicine,MD,http://som.unm.edu/education/md/ume/,Undergraduate Medical Education | School of Medicine,school_homepage,som.unm.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_north_dakota_school_of_medicine_and_health_sciences_grand_forks_no,University of North Dakota School of Medicine and Health Sciences,MD,http://www.med.und.edu/student-affairs-admissions/application-process.cfm,University of North Dakota School of Medicine and Health Sciences,admissions_page,med.und.edu,official_school_domain,1.00,fetch_failed_url_error,fetch_failed_url_error,needs_review,fetch_failed_url_error,,Review source manually.,2026-06-08,timed out
md_university_of_oklahoma_college_of_medicine_oklahoma_city_oklahoma,University of Oklahoma College of Medicine,MD,https://www.oumedicine.com/college-of-medicine/information-about/admissions,University of Oklahoma College of Medicine,admissions_page,oumedicine.com,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_pittsburgh_school_of_medicine_pittsburgh_pennsylvania,University of Pittsburgh School of Medicine,MD,http://medschool.pitt.edu/admissions/index.aspx,University of Pittsburgh School of Medicine,admissions_page,medschool.pitt.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,University of Rochester School of Medicine and Dentistry,MD,https://www.urmc.rochester.edu/education/md/admissions.aspx,MD Admissions - Medical Education - Education - URochester Medicine,class_profile,urmc.rochester.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",MD,http://sc.edu/study/colleges_schools/medicine_greenville/admissions/apply.php,University of South Carolina School of Medicine - Greenville,admissions_page,sc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_south_carolina_school_of_medicine_greenville_greenville_south_caro,"University of South Carolina School of Medicine, Greenville",MD,https://sc.edu/study/colleges_schools/medicine/education/md_program/admission/classprofile/index.php,Sitemap stats-like URL,class_profile,sc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_south_dakota_sanford_school_of_medicine_vermillion_south_dakota,University of South Dakota Sanford School of Medicine,MD,http://www.usd.edu/medicine/medical-student-affairs/eligibility,Page Not Found | University of South Dakota,annual_report,usd.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found. Fetched official domain seed in less conservative mode.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/about/strategic-plan/documents/medicine-annual-report.docx,Sitemap stats-like URL,annual_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/admissions/class-profiles.php,Profile of Admitted Class | Admissions | College of Medicine | UTHSC,class_profile,uthsc.edu,official_school_domain,1.00,fetched,no_relevant_stats_found,needs_review,stats_not_found,,Review source manually or keep as official source missing.,2026-06-08,No class-profile MCAT/GPA values found.
md_university_of_tennessee_health_science_center_college_of_medicine_memphis_tennes,University of Tennessee Health Science Center College of Medicine,MD,https://uthsc.edu/medicine/admissions/roster/documents/2015-entering-class-list.pdf,Sitemap stats-like URL,pdf_report,uthsc.edu,official_school_domain,1.00,fetch_failed_http_404,fetch_failed_http_404,needs_review,fetch_failed_http_404,,Review source manually.,2026-06-08,HTTP Error 404: Not Found
