review_id,review_status,review_reason,source_table,source_row_number,source_school_name,source_state,source_degree_type,school_id,school_name,match_score,second_match_score,recommended_action,created_date,resolved_date,resolution_notes
mcat_gpa_source_comparison_csv_131_oakland_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,131,Oakland University,,,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.604,0.604,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_133_ohio_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,133,Ohio University,,,md_emory_university_school_of_medicine_atlanta_georgia,Emory University School of Medicine,0.596,0.571,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_134_ohio_university_heritage_college_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,134,Ohio University Heritage College of Osteopathic Medicine,,,do_ou_hcom_cleveland_ohio_university_heritage_college_of_osteopathic_medicine_cleve,Ohio University Heritage College of Osteopathic Medicine,1,1,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_135_oklahoma_state_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,135,Oklahoma State University,,,md_the_ohio_state_university_college_of_medicine_columbus_ohio,The Ohio State University College of Medicine,0.667,0.636,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_137_oregon_health_science_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,137,Oregon Health & Science University,,,md_oregon_health_and_science_university_school_of_medicine_portland_oregon,Oregon Health & Science University School of Medicine,0.8,0.667,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_139_pacific_northwest_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,139,Pacific Northwest University,,,md_wake_forest_university_school_of_medicine_winston_salem_north_carolina,Wake Forest University School of Medicine,0.606,0.597,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_13_baylor_college_of_medicine_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,13,Baylor College of Medicine,,,md_baylor_college_of_medicine_school_of_medicine_houston_texas,Baylor College of Medicine School of Medicine,0.868,0.756,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_141_pennsylvania_state_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,141,Pennsylvania State University,,,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.627,0.597,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_143_perelman_school_of_medicine_university_of_pennsylvania_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,143,Perelman School of Medicine University of Pennsylvania,,,md_raymond_and_ruth_perelman_school_of_medicine_at_the_university_of_pennsylvania_p,Raymond and Ruth Perelman School of Medicine at the University of Pennsylvania,0.881,0.741,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_145_philadelphia_college_of_osteopathic_medicine_south_georgia__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,145,Philadelphia College of Osteopathic Medicine (South Georgia),,,do_pcom_south_georgia_philadelphia_college_of_osteopathic_medicine_south_georgia_mo,Philadelphia College of Osteopathic Medicine South Georgia,1,0.942,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_146_ponce_health_sciences_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,146,Ponce Health Sciences University,,,md_oregon_health_and_science_university_school_of_medicine_portland_oregon,Oregon Health & Science University School of Medicine,0.725,0.667,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_148_queen_s_university_faculty_of_health_sciences_low_match_score,open,low_match_score,mcat_gpa_source_comparison.csv,148,Queen’s University Faculty of Health Sciences,,,md_university_of_north_dakota_school_of_medicine_and_health_sciences_grand_forks_no,University of North Dakota School of Medicine and Health Sciences,0.708,0.674,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_149_quinnipiac_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,149,Quinnipiac University,,,md_indiana_university_school_of_medicine_indianapolis_indiana,Indiana University School of Medicine,0.582,0.577,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_14_belmont_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,14,Belmont University,,,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.604,0.6,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_151_rocky_vista_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,151,Rocky Vista University,,,do_rvucom_rocky_vista_university_college_of_osteopathic_medicine_parker_colorado,Rocky Vista University College of Osteopathic Medicine,0.603,0.603,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_152_rocky_vista_university_college_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,152,Rocky Vista University College of Osteopathic Medicine,,,do_rvucom_rocky_vista_university_college_of_osteopathic_medicine_parker_colorado,Rocky Vista University College of Osteopathic Medicine,1,1,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_153_rosalind_franklin_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,153,Rosalind Franklin University,,,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,0.635,0.603,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_154_roseman_university_college_of_medicine_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,154,Roseman University College of Medicine,,,md_roseman_university_college_of_medicine_las_vegas_nevada,Roseman University College of Medicine,1,0.873,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_155_rowan_university_school_of_osteopathic_medicine_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,155,Rowan University School of Osteopathic Medicine,,,do_rowan_virtuasom_rowan_virtua_school_of_osteopathic_medicine_stratford_new_jersey,Rowan-Virtua School of Osteopathic Medicine,0.833,0.833,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_158_rush_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,158,Rush University,,,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.609,0.596,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_161_rutgers_university_new_jersey__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,161,Rutgers University (New Jersey),,,md_rutgers_new_jersey_medical_school_newark_new_jersey,Rutgers New Jersey Medical School,0.645,0.623,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_162_rutgers_university_robert_wood_johnson__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,162,Rutgers University (Robert Wood Johnson),,,md_rutgers_robert_wood_johnson_medical_school_piscataway_new_jersey,"Rutgers, Robert Wood Johnson Medical School",0.725,0.558,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_163_suny_downstate_medical_center_college_of_medicine_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,163,SUNY - Downstate Medical Center College of Medicine,,,md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,SUNY Downstate Health Sciences University College of Medicine,0.788,0.707,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_164_suny_upstate_medical_university_low_match_score,open,low_match_score,mcat_gpa_source_comparison.csv,164,SUNY - Upstate Medical University,,,md_wayne_state_university_school_of_medicine_detroit_michigan,Wayne State University School of Medicine,0.638,0.625,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_165_saint_louis_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,165,Saint Louis University,,,md_saint_louis_university_school_of_medicine_st_louis_missouri,Saint Louis University School of Medicine,0.733,0.621,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_166_sam_houston_state_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,166,Sam Houston State University,,,do_shsu_com_sam_houston_state_university_college_of_osteopathic_medicine_huntsville,Sam Houston State University College of Osteopathic Medicine,0.659,0.606,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_169_southern_illinois_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,169,Southern Illinois University,,,md_southern_illinois_university_school_of_medicine_springfield_illinois,Southern Illinois University School of Medicine,0.778,0.688,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_16_brown_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,16,Brown University,,,md_georgetown_university_school_of_medicine_washington_district_of_columbia,Georgetown University School of Medicine,0.566,0.56,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_171_stanford_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,171,Stanford University,,,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.704,0.577,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_172_state_university_of_new_york_downstate_health_sciences_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,172,State University of New York Downstate Health Sciences University,,,md_suny_downstate_health_sciences_university_college_of_medicine_brooklyn_new_york,SUNY Downstate Health Sciences University College of Medicine,0.752,0.649,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_174_stony_brook_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,174,Stony Brook University,,,md_renaissance_school_of_medicine_at_stony_brook_university_stony_brook_new_york,Renaissance School of Medicine at Stony Brook University,0.611,0.596,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_175_tcu_and_unthsc_school_of_medicine_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,175,TCU and UNTHSC School of Medicine,,,md_cuny_school_of_medicine_new_york_new_york,CUNY School of Medicine,0.826,0.759,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_176_temple_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,176,Temple University,,,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.583,0.571,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_179_texas_a_m_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,179,Texas A&M University,,,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.635,0.621,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_180_texas_christian_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,180,Texas Christian University,,,md_university_of_texas_southwestern_medical_school_dallas_texas,University of Texas Southwestern Medical School,0.629,0.609,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_181_texas_tech_university_foster__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,181,Texas Tech University (Foster),,,md_dell_medical_school_university_of_texas_at_austin_austin_texas,Dell Medical School – University of Texas at Austin,0.676,0.611,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_182_texas_tech_university_lubbock__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,182,Texas Tech University (Lubbock),,,md_the_university_of_texas_at_tyler_school_of_medicine_tyler_texas,The University of Texas at Tyler School of Medicine,0.627,0.611,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_184_the_university_of_texas_health_science_center_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_medicine_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,184,The University of Texas Health Science Center at San Antonio Joe R. and Teresa Lozano Long School of Medicine,,,md_the_university_of_texas_at_san_antonio_joe_r_and_teresa_lozano_long_school_of_me,The University of Texas at San Antonio Joe R. and Teresa Lozano Long School of Medicine,0.863,0.755,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_186_the_university_of_vermont_larner_college_of_medicine_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,186,The University of Vermont Larner College of Medicine,,,md_robert_larner_m_d_college_of_medicine_at_the_university_of_vermont_burlington_ve,"Robert Larner, M.D. College of Medicine at the University of Vermont",0.884,0.8,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_187_the_university_of_western_ontario_schulich_school_of_medicine_dentistry_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,187,The University of Western Ontario - Schulich School of Medicine & Dentistry,,,md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,University of Rochester School of Medicine and Dentistry,0.785,0.704,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_188_thomas_jefferson_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,188,Thomas Jefferson University,,,md_sidney_kimmel_medical_college_at_thomas_jefferson_university_philadelphia_pennsy,Sidney Kimmel Medical College at Thomas Jefferson University,0.643,0.61,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_189_touro_college_of_osteopathic_medicine_middletown_campus_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,189,Touro College of Osteopathic Medicine - Middletown Campus,,,do_tourocom_harlem_touro_college_of_osteopathic_medicine_new_york_new_york,Touro College of Osteopathic Medicine,0.791,0.791,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_18_burrell_college_of_osteopathic_medicine_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,18,Burrell College of Osteopathic Medicine,,,do_bcsom_burrell_college_school_of_osteopathic_medicine_las_cruces_new_mexico,Burrell College School of Osteopathic Medicine,0.911,0.886,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_190_touro_university_california__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,190,Touro University (California),,,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.686,0.676,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_191_touro_university_nevada__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,191,Touro University (Nevada),,,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",0.656,0.613,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_193_tufts_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,193,Tufts University,,,md_tufts_university_school_of_medicine_boston_massachusetts,Tufts University School of Medicine,0.667,0.556,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_194_tulane_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,194,Tulane University,,,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.68,0.588,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_196_uniformed_services_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,196,Uniformed Services University,,,md_stanford_university_school_of_medicine_palo_alto_california,Stanford University School of Medicine,0.688,0.625,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_199_universidad_central_del_caribe_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,199,Universidad Central del Caribe,,,md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,0.603,0.571,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_19_burrell_college_of_osteopathic_medicine_at_new_mexico_state_university_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,19,Burrell College of Osteopathic Medicine at New Mexico State University,,,do_msucom_dmc_michigan_state_university_college_of_osteopathic_medicine_detroit_mic,Michigan State University College of Osteopathic Medicine,0.847,0.847,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_200_university_at_buffalo_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,200,University at Buffalo,,,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.538,0.531,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_203_university_of_alabama_at_birmingham_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,203,University of Alabama at Birmingham,,,md_university_of_alabama_at_birmingham_marnix_e_heersink_school_of_medicine_birming,University of Alabama at Birmingham Marnix E. Heersink School of Medicine,0.63,0.606,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_204_university_of_alberta_faculty_of_medicine_and_dentistry_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,204,University of Alberta Faculty of Medicine and Dentistry,,,md_university_of_rochester_school_of_medicine_and_dentistry_rochester_new_york,University of Rochester School of Medicine and Dentistry,0.769,0.691,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_205_university_of_arizona_phoenix__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,205,University of Arizona (Phoenix),,,md_university_of_arizona_college_of_medicine_phoenix_phoenix_arizona,University of Arizona College of Medicine - Phoenix,0.754,0.656,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_207_university_of_arizona_school_of_medicine_phoenix_below_safe_threshold,open,below_safe_threshold,mcat_gpa_source_comparison.csv,207,University of Arizona School of Medicine - Phoenix,,,md_university_of_arizona_college_of_medicine_phoenix_phoenix_arizona,University of Arizona College of Medicine - Phoenix,0.918,0.819,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_208_university_of_arkansas_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,208,University of Arkansas,,,md_university_of_kansas_school_of_medicine_kansas_city_kansas,University of Kansas School of Medicine,0.654,0.593,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_20_california_health_sciences_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,20,California Health Sciences University,,,md_california_university_of_science_and_medicine_school_of_medicine_colton_californ,California University of Science and Medicine - School of Medicine,0.78,0.718,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_210_university_of_california_davis__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,210,University of California (Davis),,,md_university_of_california_davis_school_of_medicine_davis_california,"University of California, Davis School of Medicine",0.771,0.704,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_211_university_of_california_los_angeles__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,211,University of California (Los Angeles),,,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.7,0.684,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_212_university_of_california_san_diego__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,212,University of California (San Diego),,,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.795,0.737,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_214_university_of_california_los_angeles_david_geffen_school_of_medicine_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,214,University of California - Los Angeles David Geffen School of Medicine,,,md_university_of_california_san_diego_school_of_medicine_san_diego_california,"University of California, San Diego School of Medicine",0.826,0.819,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_216_university_of_chicago_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,216,University of Chicago,,,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.654,0.612,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_217_university_of_cincinnati_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,217,University of Cincinnati,,,md_university_of_cincinnati_college_of_medicine_cincinnati_ohio,University of Cincinnati College of Medicine,0.712,0.604,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_218_university_of_colorado_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,218,University of Colorado,,,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,0.704,0.667,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_219_university_of_connecticut_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,219,University of Connecticut,,,md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,0.733,0.667,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_21_california_northstate_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,21,California Northstate University,,,md_california_northstate_university_college_of_medicine_elk_grove_california,California Northstate University College of Medicine,0.79,0.685,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_221_university_of_florida_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,221,University of Florida,,,md_university_of_florida_college_of_medicine_gainesville_florida,University of Florida College of Medicine,0.679,0.61,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_222_university_of_hawaii_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,222,University of Hawaii,,,md_howard_university_college_of_medicine_washington_district_of_columbia,Howard University College of Medicine,0.627,0.583,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_224_university_of_houston_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,224,University of Houston,,,md_duke_university_school_of_medicine_durham_north_carolina,Duke University School of Medicine,0.612,0.604,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_226_university_of_illinois_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,226,University of Illinois,,,md_university_of_illinois_college_of_medicine_chicago_illinois,University of Illinois College of Medicine,0.691,0.632,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_228_university_of_iowa_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,228,University of Iowa,,,md_tulane_university_school_of_medicine_new_orleans_louisiana,Tulane University School of Medicine,0.583,0.571,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_231_university_of_kentucky_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,231,University of Kentucky,,,md_university_of_kentucky_college_of_medicine_lexington_kentucky,University of Kentucky College of Medicine,0.691,0.6,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_233_university_of_louisville_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,233,University of Louisville,,,md_university_of_louisville_school_of_medicine_louisville_kentucky,University of Louisville School of Medicine,0.724,0.61,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_234_university_of_maryland_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,234,University of Maryland,,,md_university_of_maryland_school_of_medicine_baltimore_maryland,University of Maryland School of Medicine,0.704,0.604,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_235_university_of_massachusetts_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,235,University of Massachusetts,,,md_university_of_massachusetts_t_h_chan_school_of_medicine_worcester_massachusetts,University of Massachusetts T.H. Chan School of Medicine,0.658,0.643,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_237_university_of_miami_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,237,University of Miami,,,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.64,0.627,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_239_university_of_michigan_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,239,University of Michigan,,,md_university_of_michigan_medical_school_ann_arbor_michigan,University of Michigan Medical School,0.717,0.654,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_241_university_of_minnesota_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,241,University of Minnesota,,,md_university_of_minnesota_medical_school_minneapolis_minnesota,University of Minnesota Medical School,0.727,0.692,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_243_university_of_mississippi_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,243,University of Mississippi,,,md_university_of_mississippi_school_of_medicine_jackson_mississippi,University of Mississippi School of Medicine,0.733,0.58,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_244_university_of_missouri_columbia__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,244,University of Missouri (Columbia),,,md_university_of_missouri_columbia_school_of_medicine_columbia_missouri,University of Missouri-Columbia School of Medicine,0.778,0.667,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_245_university_of_missouri_kansas_city__cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,245,University of Missouri (Kansas City),,,md_university_of_missouri_kansas_city_school_of_medicine_kansas_city_missouri,University of Missouri-Kansas City School of Medicine,0.795,0.688,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_247_university_of_nebraska_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,247,University of Nebraska,,,md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,0.691,0.577,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_249_university_of_nebraska_medical_center_college_of_medicine_ambiguous_match_gap,open,ambiguous_match_gap,mcat_gpa_source_comparison.csv,249,University of Nebraska Medical Center College of Medicine,,,md_university_of_nebraska_college_of_medicine_omaha_nebraska,University of Nebraska College of Medicine,0.828,0.809,review stats match,2026-06-05,,
mcat_gpa_source_comparison_csv_24_campbell_university_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,24,Campbell University,,,md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,0.593,0.593,do not promote to canonical stats without a published source,2026-06-05,,
mcat_gpa_source_comparison_csv_250_university_of_nevada_cycletrack_only_context,open,cycletrack_only_context,mcat_gpa_source_comparison.csv,250,University of Nevada,,,md_university_of_nevada_reno_school_of_medicine_reno_nevada,"University of Nevada, Reno School of Medicine",0.618,0.615,do not promote to canonical stats without a published source,2026-06-05,,
